response,expected_response,time,tokens/sec,bandwidth,memory
derogation,derogation,0.11435992200858891,34.9772886317602,227.09385085143302,6.83625728
derogation,support,0.11460661998717114,34.901997811712384,226.60501701304065,6.83625728
derogation,support,0.11480256100185215,34.84242829683448,226.21825545843885,6.83625728
derogation,derogation,0.1146718540112488,34.88214291545001,226.47610693947982,6.83625728
derogation,derogation,0.11448365700198337,34.93948485529862,226.84840572091503,6.83625728
derogation,derogation,0.11452222999650985,34.92771665485297,226.77199939951802,6.83625728
derogation,derogation,0.11454514300567098,34.920729897748394,226.72663711908098,6.83625728
derogation,derogation,0.11400901697925292,35.084944208648956,227.79281639386502,6.83625728
derogation,derogation,0.11459817399736494,34.90457012074185,226.62171800919938,6.83625728
derogation,derogation,0.11422884400235489,35.017425195317024,227.3544418558994,6.83625728
derogation,dehumanization,0.11482984299072996,34.83415021583644,226.16450911716876,6.83625728
derogation,derogation,0.11510942300083116,34.7495443528643,225.61519634941163,6.83625728
derogation,derogation,0.11416937000467442,35.03566674525951,227.47287710299793,6.83625728
derogation,derogation,0.11451948402100243,34.92855415997522,226.777436992618,6.83625728
derogation,derogation,0.11430617098812945,34.99373625607138,227.20063884124855,6.83625728
derogation,derogation,0.1144016920006834,34.96451783227214,227.01093504670249,6.83625728
derogation,derogation,0.11458916700212285,34.90731370728873,226.6395310432694,6.83625728
derogation,derogation,0.11397471200325526,35.095504342101385,227.8613792089095,6.83625728
derogation,derogation,0.11383399498299696,35.138887997363774,228.14305230945402,6.83625728
derogation,derogation,0.11409815601655282,35.05753414121521,227.6148535497132,6.83625728
derogation,derogation,0.11476907800533809,34.852593307527954,226.28425289599411,6.83625728
derogation,derogation,0.11387116499827243,35.12741790303704,228.06858147445845,6.83625728
derogation,derogation,0.11363323501427658,35.200969148660164,228.54612093668848,6.83625728
derogation,derogation,0.11489724100101739,34.81371671896439,226.0318424162164,6.83625728
derogation,support,0.11420827498659492,35.023731865922116,227.39538860076695,6.83625728
derogation,support,0.11516713298624381,34.732131436125805,225.50214109351882,6.83625728
derogation,support,0.1136241169879213,35.20379393069533,228.5644611412977,6.83625728
derogation,support,0.1146129819971975,34.90006044950307,226.59243847817368,6.83625728
derogation,support,0.11414228001376614,35.043981945319295,227.52686444381376,6.83625728
derogation,support,0.11463009400176816,34.894850561130134,226.55861271124323,6.83625728
derogation,support,0.11410947699914686,35.0540560275279,227.5922715182909,6.83625728
derogation,support,0.1141184939770028,35.05128626045557,227.57428850431177,6.83625728
derogation,derogation,0.11456516099860892,34.914628191798805,226.6870211295329,6.83625728
derogation,derogation,0.11456635300419293,34.9142649225607,226.68466256449244,6.83625728
derogation,derogation,0.1143131330027245,34.99160503198408,227.18680163705275,6.83625728
derogation,derogation,0.11408258599112742,35.06231880395044,227.6459184929399,6.83625728
derogation,derogation,0.11446341799455695,34.94566272859518,226.88851623524786,6.83625728
derogation,derogation,0.11367450299439952,35.18818991623012,228.46315038016488,6.83625728
derogation,derogation,0.11406888099736534,35.06653142404709,227.67326938711565,6.83625728
animosity,derogation,0.08613924201927148,34.8273322317931,226.1202426141889,6.83625728
derogation,derogation,0.1145971019868739,34.90489663916776,226.62383796559433,6.83625728
derogation,derogation,0.11449454698595218,34.936161636508125,226.8268293614579,6.83625728
derogation,dehumanization,0.11434811999788508,34.98089868092262,227.11728948827783,6.83625728
animosity,dehumanization,0.08569422800792381,35.00819214711406,227.2944952861815,6.83625728
derogation,dehumanization,0.11454481299733743,34.92083050581242,226.7272903278796,6.83625728
derogation,dehumanization,0.11399168401840143,35.09027903609432,227.8274533413126,6.83625728
derogation,derogation,0.11373552901204675,35.16930931561697,228.34056602707884,6.83625728
derogation,dehumanization,0.11393136999686249,35.10885544613529,227.94806270402253,6.83625728
derogation,derogation,0.11460027800058015,34.90392929046604,226.61755734893183,6.83625728
derogation,derogation,0.11470100900623947,34.873276483403984,226.41854066503691,6.83625728
derogation,animosity,0.11477518899482675,34.85073764662057,226.27220481571644,6.83625728
derogation,animosity,0.11510686800465919,34.75031567914863,225.62020426920824,6.83625728
derogation,animosity,0.11461767100263387,34.89863268909104,226.5831685884039,6.83625728
derogation,derogation,0.11420756400912069,35.02394989950541,227.39680420752154,6.83625728
derogation,derogation,0.11413648800225928,35.045760299903584,227.53841060438032,6.83625728
derogation,dehumanization,0.1147071499726735,34.87140950632034,226.406419113254,6.83625728
derogation,derogation,0.11429706300259568,34.9965248005468,227.2187437695596,6.83625728
derogation,derogation,0.11446260701632127,34.94591032187165,226.8901237615256,6.83625728
derogation,derogation,0.11408900801325217,35.06034516081842,227.63310440023605,6.83625728
derogation,threatening,0.1146051470132079,34.902446393084006,226.60792947638717,6.83625728
derogation,animosity,0.11389596300432459,35.11976978365881,228.01892522752465,6.83625728
derogation,derogation,0.11463386201648973,34.89370356749049,226.55116573028164,6.83625728
derogation,derogation,0.11464782801340334,34.889452938719124,226.52356806065114,6.83625728
derogation,dehumanization,0.11479126001358964,34.84585846976902,226.24052622930938,6.83625728
derogation,animosity,0.11442876298679039,34.9562461010066,226.95722993176125,6.83625728
derogation,threatening,0.1152583759976551,34.7046361305783,225.32362483164226,6.83625728
derogation,derogation,0.11404231999767944,35.07469858629141,227.72629557631282,6.83625728
derogation,derogation,0.1144902290252503,34.937479242161515,226.83538405947587,6.83625728
derogation,derogation,0.11455578301684,34.917486439004044,226.70557861039873,6.83625728
derogation,animosity,0.1143595410103444,34.97740516148259,227.09460743333028,6.83625728
derogation,derogation,0.1148331589938607,34.833144320394865,226.1579782316051,6.83625728
derogation,animosity,0.11472628702176735,34.86559274110447,226.36865313241205,6.83625728
derogation,derogation,0.11423266099882312,35.01625511499911,227.34684498216808,6.83625728
derogation,animosity,0.1147426379902754,34.86062435081025,226.33639531802493,6.83625728
derogation,derogation,0.11430032897624187,34.995524823305,227.21225130855166,6.83625728
derogation,animosity,0.11478836499736644,34.84673729860836,226.24623212113727,6.83625728
derogation,derogation,0.11466693400871009,34.88363960002768,226.48582432689173,6.83625728
derogation,derogation,0.1142152679967694,35.02158748262221,227.381465958952,6.83625728
derogation,derogation,0.11422036698786542,35.020024059500294,227.37131526428257,6.83625728
derogation,threatening,0.11453449298278429,34.92397701189668,226.74771936087086,6.83625728
derogation,threatening,0.11478840498602949,34.846725159103194,226.2461533040796,6.83625728
animosity,animosity,0.08549683500314131,35.08901820622687,227.8192672662602,6.83625728
derogation,animosity,0.11436332899029367,34.976246628318165,227.08708553074896,6.83625728
derogation,animosity,0.11486610199790448,34.82315435473707,226.09311729298327,6.83625728
derogation,threatening,0.11497990798670799,34.78868673701158,225.8693325359267,6.83625728
derogation,derogation,0.1149905179918278,34.785476836309876,225.8484919064864,6.83625728
derogation,derogation,0.11387105501489714,35.12745183116729,228.0688017565344,6.83625728
derogation,derogation,0.11468940702616237,34.876804263950376,226.441445163944,6.83625728
derogation,animosity,0.11407842801418155,35.06359676960787,227.65421582397252,6.83625728
derogation,derogation,0.11413447500672191,35.046378403759434,227.54242371089435,6.83625728
derogation,animosity,0.11461158000747673,34.9004873655791,226.59521027723213,6.83625728
animosity,animosity,0.08637096098391339,34.73389627514681,225.51359950282074,6.83625728
derogation,animosity,0.11513688499690033,34.74125602848893,225.56138350190005,6.83625728
derogation,derogation,0.11446226600673981,34.94601443382634,226.89079971971546,6.83625728
derogation,animosity,0.11418478999985382,35.030935381193245,227.4421582071767,6.83625728
derogation,animosity,0.11416650499450043,35.03654596584774,227.4785855382981,6.83625728
derogation,animosity,0.11479425599100068,34.844949039206114,226.2346216524628,6.83625728
derogation,derogation,0.1142516770050861,35.01042702263297,227.30900545857097,6.83625728
derogation,derogation,0.1141036759945564,35.05583816765754,227.6038422569224,6.83625728
derogation,derogation,0.11417851899750531,35.0328593777556,227.45464996412701,6.83625728
derogation,animosity,0.11423941398970783,35.014185212472924,227.33340591487766,6.83625728
derogation,derogation,0.11421536799753085,35.02155681962583,227.38126687611285,6.83625728
derogation,derogation,0.1146252249891404,34.89633281312172,226.56823639352018,6.83625728
derogation,animosity,0.11453254902153276,34.92456977664906,226.7515679504995,6.83625728
derogation,animosity,0.11427842799457721,35.00223156893451,227.2557955840306,6.83625728
derogation,derogation,0.11451952499919571,34.92854166159083,226.7773558454979,6.83625728
derogation,derogation,0.11445820902008563,34.94725310002066,226.8988418947093,6.83625728
animosity,animosity,0.08609402601723559,34.84562331188246,226.23899944115328,6.83625728
animosity,animosity,0.08617981901625171,34.810934093911975,226.01377592040302,6.83625728
derogation,animosity,0.11406509301741607,35.06769594611437,227.6808301733002,6.83625728
derogation,animosity,0.11458148297970183,34.90965464907276,226.6547298624218,6.83625728
derogation,animosity,0.11469978699460626,34.87364802332283,226.42095292837166,6.83625728
derogation,animosity,0.11454449201119132,34.92092836388142,226.7279256820364,6.83625728
derogation,derogation,0.11532316901138984,34.68513772462273,225.1970293101731,6.83625728
derogation,derogation,0.11476229398977011,34.85465357076741,226.297629379167,6.83625728
derogation,derogation,0.11434737901436165,34.981125360972314,227.118761233156,6.83625728
derogation,derogation,0.11475192499347031,34.85780304101749,226.31807765732722,6.83625728
animosity,derogation,0.08568772600847296,35.01084857478134,227.31174243174564,6.83625728
derogation,derogation,0.11450458600302227,34.93309866116998,226.80694266092127,6.83625728
animosity,animosity,0.08573980501387268,34.98958272082145,227.17367156186666,6.83625728
animosity,support,0.08605320900096558,34.86215139247553,226.34630980213004,6.83625728
derogation,derogation,0.11473604501225054,34.86262751668766,226.34940109036438,6.83625728
derogation,derogation,0.11456852802075446,34.91360209564172,226.68035908862663,6.83625728
derogation,derogation,0.11413720998098142,35.04553861677989,227.53697130258774,6.83625728
derogation,derogation,0.11389704499742948,35.11943615473321,228.01675910543705,6.83625728
derogation,derogation,0.11448949799523689,34.93770232241224,226.8368324322677,6.83625728
derogation,derogation,0.11399201498716138,35.090177153641065,227.82679185840325,6.83625728
derogation,derogation,0.11395906200050376,35.10032400918075,227.89267142164786,6.83625728
derogation,derogation,0.11435164700378664,34.97981974730582,227.1102843944173,6.83625728
derogation,derogation,0.11427670498960651,35.00275931445346,227.25922202921424,6.83625728
derogation,derogation,0.11370028200326487,35.180211777180475,228.41135144461882,6.83625728
derogation,derogation,0.11415229900740087,35.040906182193204,227.506894717173,6.83625728
derogation,derogation,0.11424996401183307,35.010951947308385,227.3124135891211,6.83625728
derogation,derogation,0.11408348800614476,35.06204157944883,227.64411858271006,6.83625728
derogation,derogation,0.11407302797306329,35.065256626172335,227.66499262325658,6.83625728
derogation,derogation,0.11470506701152772,34.87204274592338,226.41053049025294,6.83625728
derogation,derogation,0.11415357099031098,35.04051573068624,227.5043596682954,6.83625728
derogation,derogation,0.11404420400504023,35.07411915315941,227.7225335436795,6.83625728
derogation,derogation,0.1141833379806485,35.03138085416551,227.44505048890235,6.83625728
derogation,derogation,0.11392506799893454,35.110797564214835,227.9606721168943,6.83625728
derogation,derogation,0.11416787799680606,35.03612461039088,227.4758498421644,6.83625728
derogation,derogation,0.11375444498844445,35.16346108854325,228.30259577670273,6.83625728
derogation,derogation,0.11383704101899639,35.137947755796866,228.13694768881265,6.83625728
derogation,derogation,0.11411552899517119,35.05219697285249,227.58020140360517,6.83625728
derogation,derogation,0.11399213498225436,35.09014021557449,227.82655203398838,6.83625728
animosity,derogation,0.08552784300991334,35.07629672891758,227.73667169114,6.83625728
derogation,derogation,0.11545034899609163,34.64692861288287,224.94895249627336,6.83625728
derogation,derogation,0.11418401799164712,35.03117222843402,227.44369596364882,6.83625728
derogation,derogation,0.11395708899362944,35.10093172197135,227.89661706304054,6.83625728
derogation,derogation,0.11426576299709268,35.00611114898672,227.28098417949371,6.83625728
derogation,derogation,0.11399076197994873,35.09056287125803,227.82929617198513,6.83625728
derogation,derogation,0.11408711501280777,35.0609269026651,227.63688142245053,6.83625728
derogation,derogation,0.11398455098969862,35.09247494742951,227.84171053450115,6.83625728
derogation,derogation,0.11396722798235714,35.097809000138405,227.87634245188792,6.83625728
derogation,derogation,0.11412849399494007,35.04821504240073,227.55434828704045,6.83625728
animosity,derogation,0.0860618659935426,34.85864459672646,226.323541549302,6.83625728
derogation,derogation,0.11403745101415552,35.07619614808365,227.73601865913574,6.83625728
derogation,derogation,0.11472385199158452,34.866332768301895,226.3734578394826,6.83625728
animosity,derogation,0.08562231101677753,35.03759667748463,227.48540739788436,6.83625728
derogation,derogation,0.1141315900022164,35.047264301867,227.54817550071508,6.83625728
derogation,derogation,0.11426857998594642,35.005248166135864,227.27538116946963,6.83625728
derogation,derogation,0.1140246469876729,35.08013491532613,227.76159153386936,6.83625728
derogation,derogation,0.11408237600699067,35.06238334091929,227.6463375062297,6.83625728
animosity,derogation,0.08546498400392011,35.10209514416332,227.904170708165,6.83625728
animosity,derogation,0.08604379100142978,34.86596726020765,226.3710847384251,6.83625728
derogation,derogation,0.11420924699632451,35.023433786659396,227.39345328873225,6.83625728
derogation,derogation,0.11463136700331233,34.894463047661446,226.5560967378987,6.83625728
derogation,derogation,0.11459666100563481,34.90503095725727,226.62471004039998,6.83625728
derogation,derogation,0.11449922600877471,34.934733966616136,226.81756005939934,6.83625728
derogation,derogation,0.1141493930190336,35.041798245331265,227.51268653412478,6.83625728
derogation,derogation,0.11447967900312506,34.94069895051687,226.85628836617423,6.83625728
derogation,derogation,0.11409978900337592,35.05703240066158,227.61159594459548,6.83625728
derogation,derogation,0.11484813800780103,34.82860122406426,226.12848168453513,6.83625728
derogation,derogation,0.11471628802246414,34.868631725746795,226.3883840707466,6.83625728
derogation,derogation,0.11383612899226137,35.138229272289486,228.13877546526098,6.83625728
derogation,derogation,0.11417317800805904,35.03449820515336,227.46529022925898,6.83625728
derogation,derogation,0.11416486298548989,35.03704988905729,227.4818573145468,6.83625728
derogation,derogation,0.1146007589995861,34.90378279269901,226.61660619624513,6.83625728
derogation,derogation,0.11475385900121182,34.85721556394682,226.3142633985472,6.83625728
derogation,derogation,0.11465990098076873,34.88577929847417,226.4997165517863,6.83625728
derogation,derogation,0.1146449230145663,34.89033700595513,226.52930796333916,6.83625728
derogation,derogation,0.11488275401643477,34.818106810250846,226.06034556139514,6.83625728
derogation,derogation,0.11432205099845305,34.988875418742495,227.1690793261872,6.83625728
derogation,derogation,0.11420327500673011,35.02526525412057,227.40534429042896,6.83625728
derogation,derogation,0.11413138898205943,35.04732603077992,227.54857628239637,6.83625728
derogation,derogation,0.11470081898733042,34.873334256155836,226.41891576091214,6.83625728
derogation,derogation,0.1146954380092211,34.87497035129169,226.42953828653643,6.83625728
derogation,derogation,0.1142331919982098,35.016092346108,227.3457881874385,6.83625728
derogation,derogation,0.11409365700092167,35.0589165528079,227.6238290073409,6.83625728
derogation,derogation,0.11407922999933362,35.06335027001292,227.65261539854106,6.83625728
derogation,dehumanization,0.11478398600593209,34.84806669628356,226.25486338013943,6.83625728
derogation,derogation,0.11451358301565051,34.93035406510092,226.78912307241868,6.83625728
animosity,animosity,0.08629134099464864,34.765944826214316,225.72167820648332,6.83625728
derogation,derogation,0.11434940199251287,34.98050650288406,227.11474322970608,6.83625728
derogation,derogation,0.11491338099585846,34.80882700809371,226.0000954365444,6.83625728
animosity,derogation,0.08616466101375408,34.81705799923153,226.05353604177517,6.83625728
derogation,derogation,0.11479411501204595,34.844991832379726,226.234899491797,6.83625728
derogation,derogation,0.11455924101755954,34.91643244552295,226.698735443082,6.83625728
derogation,derogation,0.11510272999294102,34.75156497370054,225.62831544996982,6.83625728
derogation,animosity,0.114713863003999,34.869368838712695,226.393169856852,6.83625728
derogation,derogation,0.11434556500171311,34.98168031213167,227.12236431391906,6.83625728
derogation,derogation,0.11468472800333984,34.87822720287144,226.45068374965925,6.83625728
derogation,animosity,0.11435742699541152,34.97805175487637,227.0988055112681,6.83625728
derogation,dehumanization,0.1142106190090999,35.02301304996249,227.3907216099649,6.83625728
derogation,threatening,0.11402438700315543,35.080214900776504,227.76211084810578,6.83625728
derogation,dehumanization,0.11432578798849136,34.98773173033071,227.161653804777,6.83625728
derogation,derogation,0.11421279300702736,35.02234639996839,227.386393312368,6.83625728
threatening,derogation,0.08625455098808743,34.780773485381985,225.817954889013,6.83625728
derogation,animosity,0.11418452000361867,35.03101821396836,227.44269600797867,6.83625728
derogation,animosity,0.11388710601022467,35.12250104626317,228.0366582470574,6.83625728
derogation,animosity,0.11419285601004958,35.02846097174397,227.42609283469068,6.83625728
derogation,derogation,0.11510458300472237,34.75100552543501,225.6246831712558,6.83625728
derogation,derogation,0.1142860020045191,34.999911886337856,227.24073479246456,6.83625728
derogation,derogation,0.11468865600181744,34.877032650348724,226.44292798747642,6.83625728
derogation,derogation,0.11460297298617661,34.903108495121494,226.6122282458811,6.83625728
derogation,dehumanization,0.11499811199610122,34.78317974590411,225.833577797177,6.83625728
derogation,derogation,0.11448569101048633,34.93886410340677,226.84437542173924,6.83625728
derogation,animosity,0.11449812399223447,34.935070204916975,226.81974312313952,6.83625728
derogation,derogation,0.11451099900295958,34.931142290502756,226.7942407115738,6.83625728
derogation,derogation,0.11438841599738225,34.96857583980828,227.0372821020122,6.83625728
derogation,derogation,0.11437044298509136,34.974071058913495,227.0729604097568,6.83625728
derogation,derogation,0.1146936739969533,34.875506735500124,226.43302081935116,6.83625728
derogation,derogation,0.11637587400036864,34.37138525797305,223.15995729422178,6.85078528
derogation,animosity,0.1162039780174382,34.42222949888805,223.4900690585888,6.85078528
derogation,derogation,0.11429527000291273,34.99707380627442,227.22230824896045,6.85078528
derogation,derogation,0.11415772899636067,35.03923943798426,227.49607319910797,6.85078528
derogation,derogation,0.11501858101109974,34.77698963799583,225.79338784829687,6.85078528
derogation,derogation,0.11423236998962238,35.016344319595106,227.34742415271018,6.85078528
derogation,derogation,0.11413757098489441,35.04542777180164,227.53625162951005,6.85078528
derogation,animosity,0.11421806400176138,35.02073017047737,227.3758997666035,6.85078528
derogation,derogation,0.11485902799176984,34.82529906388044,226.10704205037234,6.85078528
derogation,threatening,0.11424131802050397,35.01360164001331,227.32961700720963,6.85078528
derogation,animosity,0.11421559800510295,35.021486293153124,227.3808089753178,6.85078528
derogation,derogation,0.11475805699592456,34.85594044296213,226.30598453686173,6.85078528
derogation,derogation,0.11383727099746466,35.137876768752534,228.1364867977062,6.85078528
animosity,derogation,0.08572983500198461,34.993651859128754,227.20009088491886,6.85078528
derogation,derogation,0.11420172298676334,35.025741253165016,227.4084347659985,6.85078528
derogation,derogation,0.1150190920161549,34.77683513132049,225.79238469690182,6.85078528
animosity,derogation,0.0860465859877877,34.8648347352884,226.3637316972044,6.85078528
derogation,derogation,0.11472665701876394,34.865480298495804,226.36792308654512,6.85078528
derogation,animosity,0.11478023900417611,34.84920431168004,226.2622494718372,6.85078528
derogation,derogation,0.1150992939947173,34.75260239375219,225.63505101249325,6.85078528
derogation,derogation,0.1147426980023738,34.86060611819715,226.33627694080124,6.85078528
derogation,derogation,0.11409993999404833,35.05698600900796,227.6112947417384,6.85078528
derogation,derogation,0.11400035000406206,35.087611571872124,227.81013453971522,6.85078528
derogation,derogation,0.11483673600014299,34.83205931588842,226.15093372183324,6.85078528
derogation,animosity,0.11439560900907964,34.96637707206505,227.0230063632837,6.85078528
derogation,animosity,0.11495177398319356,34.79720113397134,225.9246131842819,6.85078528
derogation,animosity,0.11486974800936878,34.822049053975114,226.08594100756494,6.85078528
animosity,derogation,0.0858455850102473,34.94646812229065,226.89374534141677,6.85078528
derogation,derogation,0.11408017200301401,35.06306073849818,227.65073558368985,6.85078528
derogation,derogation,0.11473813001066446,34.86199399997381,226.34528791419336,6.85078528
derogation,animosity,0.11453292999067344,34.92445360758452,226.75081371021247,6.85078528
derogation,derogation,0.11427790598827414,35.00239145448144,227.25683365833447,6.85078528
derogation,derogation,0.11430243399809115,34.994880337078385,227.2080669116259,6.85078528
animosity,derogation,0.08577776598394848,34.97409807293637,227.07313580123858,6.85078528
derogation,derogation,0.11429109200253151,34.998353151717204,227.23061453839958,6.85078528
derogation,derogation,0.114120679005282,35.05061514587433,227.56993121989728,6.85078528
derogation,derogation,0.1146814720123075,34.879217451714645,226.4571130479811,6.85078528
derogation,animosity,0.11416977198678069,35.035543387641574,227.47207619024613,6.85078528
animosity,derogation,0.08548733600764535,35.09291715128077,227.84458159110312,6.85078528
derogation,animosity,0.11444785998901352,34.950413230828275,226.91935938769885,6.85078528
derogation,derogation,0.11411551898345351,35.05220004809329,227.58022136994052,6.85078528
animosity,threatening,0.0859272190136835,34.91326769835603,226.67818797787754,6.85078528
derogation,derogation,0.11481849200208671,34.837593929794025,226.18686780460425,6.85078528
derogation,derogation,0.1148069399932865,34.841099329308015,226.20962699222414,6.85078528
derogation,derogation,0.114161345991306,35.038129283309445,227.48886539913244,6.85078528
derogation,derogation,0.11476725398097187,34.85314722841753,226.28784928761854,6.85078528
derogation,animosity,0.11470372401527129,34.8724510414976,226.41318139367803,6.85078528
animosity,derogation,0.08560772400232963,35.043566862242024,227.5241694717868,6.85078528
derogation,derogation,0.11428088197135366,35.00147995884967,227.25091567380366,6.85078528
derogation,derogation,0.11432113900082186,34.98915454272411,227.17089156899758,6.85078528
derogation,animosity,0.11456350798835047,34.91513196686282,226.69029194393067,6.85078528
derogation,derogation,0.11506045001442544,34.764334743159004,225.71122456712118,6.85078528
derogation,derogation,0.11414878198411316,35.041985822999905,227.5139044025409,6.85078528
derogation,derogation,0.1147715330007486,34.851847800742625,226.2794126121031,6.85078528
derogation,derogation,0.11467419800464995,34.881429908389705,226.47147766358844,6.85078528
derogation,derogation,0.11473187699448317,34.86389401780935,226.35762398665173,6.85078528
derogation,support,0.11462465301156044,34.89650694599338,226.56936697012952,6.85078528
derogation,derogation,0.11490595698705874,34.81107598669144,226.01469717470712,6.85078528
derogation,animosity,0.11489184098900296,34.815352992584266,226.04246610066764,6.85078528
derogation,derogation,0.11443176798638888,34.955328143455596,226.95126999251696,6.85078528
derogation,derogation,0.11382775302627124,35.14081490369758,228.155562958412,6.85078528
derogation,derogation,0.11491274001309648,34.80902117157875,226.0013560640898,6.85078528
derogation,animosity,0.11429872599546798,34.99601561751968,227.21543784337322,6.85078528
derogation,threatening,0.11461052799131721,34.900807719017195,226.59729020677312,6.85078528
derogation,derogation,0.11459009800455533,34.907030098193886,226.63768968037354,6.85078528
derogation,threatening,0.114438821998192,34.953173496168944,226.9372807106517,6.85078528
derogation,derogation,0.11430860499967821,34.99299112268285,227.19580098167685,6.85078528
animosity,derogation,0.08617864601546898,34.81140791492016,226.01685225483524,6.85078528
derogation,derogation,0.11420779398758896,35.02387937231922,227.39634630209412,6.85078528
derogation,derogation,0.11478160199476406,34.84879048980747,226.259562688319,6.85078528
derogation,dehumanization,0.11473870000918396,34.86182081267986,226.34416347685013,6.85078528
derogation,derogation,0.11478875600732863,34.84661859864238,226.2454614486974,6.85078528
derogation,derogation,0.11477090200060047,34.85203941308288,226.28065667606347,6.85078528
derogation,derogation,0.11470385501161218,34.87241121577871,226.41292282086638,6.85078528
