response,expected_response,time,tokens/sec,bandwidth,memory
nothate,nothate,0.06761700101196766,59.15672005760848,148.19843072049903,2.683912704
hate,hate,0.050789788976544514,59.06699083521384,147.97364256565024,2.683912704
hate,hate,0.050426839996362105,59.492127609353,149.03868813794773,2.683912704
nothate,hate,0.06810322101227939,58.73437321384223,147.1403744353473,2.683912704
hate,hate,0.05083303101127967,59.01674443403366,147.84776611751374,2.683912704
nothate,nothate,0.067353541002376,59.38811739473198,148.77812347900908,2.683912704
nothate,nothate,0.06749907601624727,59.26007044951527,148.45734240255337,2.683912704
hate,nothate,0.05018653499428183,59.77698999027957,149.75232063453495,2.683912704
nothate,nothate,0.06700911800726317,59.69336888699888,149.54283443805133,2.683912704
nothate,nothate,0.06799824300105684,58.82504934631666,147.36753477357138,2.683912704
nothate,nothate,0.06756625400157645,59.201150916353484,148.3097381684975,2.683912704
hate,hate,0.05035391199635342,59.578290564936786,149.25454214052462,2.683912704
nothate,nothate,0.06740121098118834,59.34611473251421,148.67289910854544,2.683912704
nothate,hate,0.06776215598802082,59.0299989968904,147.8809712278265,2.683912704
hate,hate,0.05050568000297062,59.399259644134034,148.8060368568041,2.683912704
hate,hate,0.05152409101719968,58.22519021244927,145.8647776530628,2.692242432
hate,nothate,0.05045522502041422,59.458658618333345,148.95484217856927,2.692242432
hate,nothate,0.05075777802267112,59.10424208601174,148.0669637792883,2.692242432
nothate,nothate,0.06730682199122384,59.42933987466473,148.88139334979456,2.692242432
nothate,nothate,0.06731059899902903,59.42600510890865,148.87303915011296,2.692242432
hate,nothate,0.050878626992926,58.96385530248507,147.71526914523338,2.692242432
nothate,hate,0.06792478301213123,58.888668062224184,147.52691132204748,2.692242432
hate,hate,0.05042749200947583,59.491358393081896,149.0367611101451,2.692242432
hate,hate,0.05048971000360325,59.41804775242127,148.85310451305116,2.692242432
hate,nothate,0.05034780999994837,59.58551126658889,149.272631322151,2.692242432
nothate,nothate,0.0671038280124776,59.60911796650738,149.33177043397131,2.692242432
hate,hate,0.05043613800080493,59.48116011483912,149.01121255319063,2.692242432
nothate,nothate,0.06711825501406565,59.59630504639519,149.29967171971325,2.692242432
nothate,nothate,0.06698833798873238,59.71188598040469,149.58922315232712,2.692242432
hate,hate,0.05032554900390096,59.61186831300055,149.33866055624023,2.692242432
hate,hate,0.050042621995089576,59.94889716798561,150.18297963558868,2.692242432
hate,nothate,0.05039672399288975,59.527678831331514,149.12775046767595,2.692242432
hate,hate,0.0502859829866793,59.658772123331,149.4561632014007,2.692242432
hate,hate,0.049962911987677217,60.04453865178867,150.4225790893378,2.692242432
nothate,nothate,0.06908055499661714,57.90341435728013,145.0586701350433,2.720498688
hate,hate,0.05113969201920554,58.662848397157894,146.96119165476264,2.720498688
hate,hate,0.050855623005190864,58.9905269608788,147.78208654002498,2.720498688
nothate,nothate,0.06769149101455696,59.091622005191255,148.03534816281498,2.720498688
nothate,hate,0.06832277702051215,58.54562964850072,146.66753719614667,2.720498688
hate,hate,0.05084941099630669,58.9977335276882,147.80014031127857,2.720498688
nothate,hate,0.0684906359820161,58.40214421501792,146.30807987578314,2.720498688
hate,hate,0.0511487589974422,58.652449420131994,146.9351403105563,2.720498688
hate,hate,0.05081658001290634,59.03585009534414,147.89562930231054,2.720498688
hate,hate,0.050825996993808076,59.024912002522605,147.8682273741839,2.720498688
nothate,nothate,0.06868408399168402,58.23765518201135,145.8960046873926,2.736219648
hate,hate,0.051063577993772924,58.75028969505119,147.1802481392217,2.736219648
hate,hate,0.05064817998209037,59.23213827349424,148.3873671799769,2.736219648
hate,hate,0.05081610899651423,59.03639730082024,147.89700015236377,2.736219648
hate,hate,0.05089106102241203,58.949448876273635,147.6791784060114,2.736219648
hate,hate,0.05109675999847241,58.712137522803566,147.08466995215912,2.736219648
nothate,nothate,0.06865475801168941,58.26253148134242,145.9583243785352,2.736219648
hate,hate,0.05061661099898629,59.26908065931324,148.47991463020935,2.736219648
hate,hate,0.05050094099715352,59.40483366773492,148.8200008079773,2.736219648
hate,hate,0.05072090800967999,59.1472061073405,148.17459653059979,2.736219648
nothate,nothate,0.06699884799309075,59.702519070365206,149.5657573251616,2.736219648
hate,hate,0.05086617398774251,58.978290773804325,147.7514326477761,2.736219648
nothate,hate,0.06824092302122153,58.61585428374235,146.84346278381608,2.736219648
hate,hate,0.052015221008332446,57.67542542055954,144.48751604450678,2.736219648
hate,hate,0.05088721399079077,58.95390540623663,147.69034283071804,2.736219648
hate,hate,0.050779059005435556,59.079472104413554,148.004910433561,2.736219648
hate,hate,0.050528232997749,59.37274711612512,148.73961811280464,2.736219648
hate,hate,0.05058355801156722,59.307809057519705,148.57693636895567,2.736219648
hate,hate,0.05029893800383434,59.643406383079245,149.4176692046079,2.736219648
hate,hate,0.050165073975222185,59.80256306373189,149.81638587261176,2.736219648
hate,hate,0.05058056299458258,59.3113208392187,148.58573402603193,2.736219648
hate,hate,0.05117986799450591,58.61679831456474,146.84582775412363,2.736219648
hate,hate,0.050106092006899416,59.87295915209096,149.99274098177798,2.736219648
hate,hate,0.05042592901736498,59.49320237544661,149.04138062408128,2.736219648
hate,hate,0.0504865940019954,59.42171499787508,148.8622916353391,2.736219648
hate,hate,0.05059906700626016,59.28963076787241,148.531396420218,2.736219648
hate,hate,0.0508399739919696,59.00868478952926,147.8275752302138,2.736219648
hate,hate,0.05055187799734995,59.34497626690085,148.67004704343495,2.736219648
hate,hate,0.05110770202009007,58.69956741198658,147.05317951970704,2.736219648
hate,hate,0.05029365801601671,59.64966793715042,149.43335554567474,2.736219648
nothate,hate,0.06784493202576414,58.95797785575198,147.70054506347833,2.736219648
hate,hate,0.050740124977892265,59.124805098669256,148.11847789642937,2.736219648
hate,hate,0.05094075499800965,58.8919422202756,147.53511368831587,2.736219648
hate,nothate,0.051032499002758414,58.78606885071107,147.2698814846157,2.736219648
hate,hate,0.05037973099388182,59.54775741784576,149.17805100850376,2.736219648
hate,hate,0.05000227500568144,59.99727011739224,150.3041627435163,2.736219648
hate,hate,0.050100902997655794,59.879160264643716,150.00827590575864,2.736219648
nothate,nothate,0.06740430698846467,59.34338885324562,148.6660702811604,2.736219648
hate,hate,0.05035687898634933,59.57478025620364,149.2457481734979,2.736219648
hate,hate,0.05001888799597509,59.97734296375008,150.2542415697998,2.736219648
hate,hate,0.050324495998211205,59.61311565060951,149.3417853656625,2.736219648
hate,hate,0.050033715000608936,59.959569261716595,150.2097151872199,2.736219648
hate,hate,0.05070995801361278,59.159977990805444,148.20659244053203,2.736219648
hate,hate,0.05030852698837407,59.632038137258085,149.38918966434437,2.736219648
hate,hate,0.05032352398848161,59.61426709080748,149.34466993448652,2.736219648
hate,hate,0.05089289401075803,58.94732571831822,147.67385950603085,2.736219648
nothate,hate,0.06769319498562254,59.090134552661695,148.03162182148913,2.736219648
hate,hate,0.05054869200102985,59.34871667775063,148.67941745845536,2.736219648
hate,hate,0.05051505798473954,59.38823233472862,148.7784114247761,2.736219648
hate,hate,0.050656737003009766,59.22213268141916,148.36230133720346,2.736219648
hate,hate,0.0506307169853244,59.25256797903074,148.43854733833663,2.736219648
hate,hate,0.050728772999718785,59.13803592325465,148.15162353801978,2.736219648
hate,hate,0.05079577097785659,59.06003476761462,147.9562163408496,2.736219648
hate,hate,0.0504080850223545,59.514262417816276,149.0941398917867,2.736219648
nothate,hate,0.06678486301098019,59.893811556405446,150.0449800780826,2.736219648
nothate,hate,0.06716624600812793,59.55372285531563,149.1929955231884,2.736219648
nothate,hate,0.06692817501607351,59.7655620975674,149.72369166787252,2.736219648
nothate,nothate,0.06669290800346062,59.97639208943243,150.25185945528176,2.736219648
nothate,hate,0.06669495202368125,59.974553974935425,150.2472546414301,2.736219648
hate,hate,0.0500377930002287,59.95468265329544,150.1974733371164,2.736219648
hate,hate,0.050258061004569754,59.69191687930863,149.53919689254712,2.736219648
hate,hate,0.050486124004237354,59.42226818101954,148.86367746054762,2.736219648
hate,hate,0.050016052002320066,59.980743779233926,150.26276123616034,2.736219648
hate,hate,0.050293879001401365,59.649405843530374,149.43269895309905,2.736219648
hate,hate,0.05007289900095202,59.91264855551827,150.0921702148124,2.736219648
nothate,hate,0.06672325599356554,59.9491128008762,150.18351983551804,2.736219648
hate,hate,0.0510480479861144,58.76816290440785,147.22502380589182,2.736219648
hate,hate,0.051299915998242795,58.47962792186172,146.50219076883937,2.736219648
hate,hate,0.05078755397698842,59.06959018658951,147.98015441746332,2.736219648
nothate,hate,0.06730036099907011,59.43504523037058,148.89568631197173,2.736219648
hate,hate,0.050495400006184354,59.411352313925214,148.83633121194293,2.736219648
nothate,hate,0.06716039500315674,59.55891116798804,149.2059931977618,2.736219648
hate,hate,0.050087728013750166,59.894910768890036,150.0477338069081,2.736219648
hate,hate,0.05097698298050091,58.85008928730685,147.4302644170754,2.736219648
hate,hate,0.0504576490202453,59.45580220743736,148.94768634552335,2.736219648
hate,hate,0.05040639199432917,59.51626135704191,149.09914760107242,2.736219648
nothate,nothate,0.06748398800846189,59.273319761399335,148.4905343582168,2.736219648
nothate,hate,0.06709280598443002,59.61891057184679,149.35630270591867,2.736219648
nothate,hate,0.06751190099748783,59.248813037405704,148.42914052105982,2.736219648
hate,hate,0.05050819498137571,59.39630194874741,148.79862728753756,2.736219648
nothate,hate,0.06747120298678055,59.28455137792206,148.5186716170354,2.736219648
nothate,hate,0.06707900000037625,59.631181144286046,149.38704273981116,2.736219648
hate,hate,0.05014391400618479,59.827798835766544,149.87960610878972,2.736219648
hate,hate,0.05019129501306452,59.77132088779771,149.73811849333123,2.736219648
hate,hate,0.05011017998913303,59.868074723550876,149.98050459267628,2.736219648
hate,hate,0.05052736101788469,59.37377174592829,148.7421849983377,2.736219648
hate,hate,0.05176491802558303,57.954307944955175,145.18616790401748,2.736219648
hate,hate,0.05128035900997929,58.50193052307204,146.55806287427617,2.736219648
hate,hate,0.050668208015849814,59.208725105524806,148.32871290117498,2.736219648
hate,hate,0.050902943999972194,58.93568749189907,147.6447036148657,2.736219648
hate,hate,0.05042160997982137,59.49829847163933,149.0541472794643,2.736219648
hate,hate,0.05015155900036916,59.81867881670273,149.85675878878817,2.736219648
hate,hate,0.05050290501094423,59.40252346572707,148.814213328349,2.736219648
nothate,hate,0.06787480899947695,58.93202587179029,147.6355305850985,2.736219648
hate,hate,0.05060910602333024,59.27786984850183,148.5019331607125,2.736219648
hate,hate,0.05053663800936192,59.36287252516183,148.71488045183662,2.736219648
hate,hate,0.05089618102647364,58.94351873747758,147.66432232097705,2.736219648
hate,hate,0.050767106004059315,59.09338223376612,148.03975785815052,2.736219648
hate,hate,0.05094974199892022,58.881554298421754,147.50909003934265,2.736219648
nothate,nothate,0.06716000399319455,59.55925792388767,149.20686188487156,2.736219648
nothate,nothate,0.06736378002096899,59.37909064418417,148.75550981374184,2.736219648
hate,hate,0.05054291000124067,59.35550604281311,148.69642606283486,2.736219648
nothate,nothate,0.0688204420148395,58.122265462019186,145.60693228095317,2.736219648
nothate,nothate,0.06921641298686154,57.789761523170355,144.77394894621463,2.736219648
hate,hate,0.05073986400384456,59.12510919959679,148.11923972501282,2.736219648
hate,hate,0.051084097009152174,58.72669139013112,147.12113005841175,2.736219648
hate,hate,0.051517017011065036,58.23318534447846,145.8848069247833,2.736219648
hate,nothate,0.051291259995196015,58.48949704649452,146.5269147356472,2.736219648
hate,hate,0.0515494889987167,58.19650317144141,145.79291135528223,2.736219648
hate,hate,0.051165311015211046,58.63347530728629,146.8876066787845,2.736219648
hate,hate,0.05126488997484557,58.51958331466285,146.60228635402703,2.736219648
nothate,nothate,0.0668678590154741,59.81947169976457,149.85874510624112,2.736219648
nothate,nothate,0.067636046995176,59.140061811792336,148.15669876027363,2.736219648
hate,hate,0.0508591300167609,58.986459245593345,147.7718961673786,2.736219648
hate,hate,0.050547749997349456,59.3498226955168,148.68218823575904,2.736219648
hate,hate,0.05085354999755509,58.99293166640741,147.7881107683009,2.736219648
hate,nothate,0.05153014202369377,58.21835302958388,145.84764925631913,2.736219648
hate,hate,0.050164021988166496,59.80381718012341,149.8195276641273,2.736219648
nothate,nothate,0.06869719899259508,58.226537015448955,145.8681516415268,2.736219648
hate,hate,0.05086650399607606,58.97790813835812,147.75047407582332,2.736219648
hate,hate,0.050494577997596934,59.41231947998004,148.83875414024985,2.736219648
hate,hate,0.050530988024547696,59.369510023089504,148.73150860119705,2.736219648
hate,hate,0.05080424700281583,59.05018137231175,147.93153177889738,2.736219648
hate,hate,0.0505709340213798,59.322614028281436,148.61402553535322,2.736219648
hate,hate,0.05087764500058256,58.964993367237206,147.718120206113,2.736219648
hate,hate,0.050882614974398166,58.95923394482506,147.70369179692287,2.736219648
hate,hate,0.05047294800169766,59.43778041058935,148.90253843994242,2.736219648
hate,hate,0.05061964600463398,59.26552705890841,148.4710122096071,2.736219648
nothate,hate,0.06736540299607441,59.377660076242584,148.75192597873925,2.736219648
hate,hate,0.050592364015756175,59.29748606065726,148.55107536899055,2.736219648
hate,hate,0.05090417599421926,58.93426111721529,147.64113028474276,2.736219648
hate,hate,0.051343728991923854,58.42972567247477,146.3771764840486,2.736219648
hate,hate,0.050562707998324186,59.33226519630693,148.63820348089527,2.736219648
hate,hate,0.05102714800159447,58.7922334970839,147.28532505412917,2.736219648
hate,hate,0.05057913999189623,59.312989514662746,148.5899143639876,2.736219648
hate,hate,0.05060656100977212,59.28085094382723,148.50940135111628,2.736219648
hate,hate,0.0500834200065583,59.90006272748861,150.0606404078607,2.736219648
nothate,hate,0.06701200301176868,59.690798964739464,149.5363963115705,2.736219648
hate,hate,0.05031255501671694,59.62726399013555,149.3772295504148,2.736219648
hate,hate,0.050292986998101696,59.65046379355505,149.43534931189657,2.736219648
nothate,hate,0.06744518398772925,59.30742216861246,148.57596714130304,2.736219648
hate,hate,0.05212775501422584,57.550915039047624,144.17559470859587,2.736219648
hate,hate,0.05008050400647335,59.903550483681705,150.06937787663938,2.736219648
hate,hate,0.050397184008033946,59.52713547490594,149.12638926020009,2.736219648
hate,hate,0.05031651200260967,59.62257478905543,149.36548224189715,2.736219648
hate,hate,0.05091391399037093,58.92298911781509,147.61289185941143,2.736219648
hate,hate,0.05055349098984152,59.34308276757456,148.66530348043054,2.736219648
nothate,hate,0.0678156969952397,58.98339436488839,147.76421807923617,2.736219648
hate,hate,0.05097683300846256,58.85026242218648,147.43069815169486,2.736219648
hate,hate,0.050324646988883615,59.612936791442976,149.34133729065474,2.736219648
hate,hate,0.05028069298714399,59.66504878457133,149.47188738869633,2.736219648
hate,hate,0.05094512301729992,58.88689284313361,147.5224640727214,2.736219648
hate,hate,0.05098959701717831,58.835530686569356,147.39379245276294,2.736219648
hate,hate,0.050793775997590274,59.06235441409837,147.9620274806218,2.736219648
hate,hate,0.0506726159946993,59.20357457593704,148.31580988015654,2.736219648
nothate,hate,0.06736715699662454,59.37611409370328,148.74805300900692,2.736219648
hate,hate,0.050346919015282765,59.58656574574807,149.27527298579403,2.736219648
hate,hate,0.050417802995070815,59.502791113156995,149.06540217023678,2.736219648
hate,hate,0.050446357985492796,59.46910975937511,148.98102420320012,2.736219648
nothate,hate,0.06710314698284492,59.60972293926259,149.33328600165095,2.736219648
hate,hate,0.050931717007188126,58.90239277769886,147.56129425087536,2.736219648
hate,hate,0.050928873009979725,58.9056820364381,147.56953444713565,2.736219648
nothate,hate,0.06677382197813131,59.903714981449106,150.06978997370902,2.736219648
nothate,hate,0.06714889302384108,59.569113054176604,149.23155079328203,2.736219648
hate,hate,0.0500855739810504,59.89748667221091,150.05418691704455,2.736219648
hate,hate,0.05039710400160402,59.52722997544694,149.1266260013829,2.736219648
hate,hate,0.05010747499181889,59.8713066361818,149.98860112642024,2.736219648
nothate,hate,0.06686789999366738,59.81943504101091,149.85865326934146,2.736219648
hate,hate,0.05058782600099221,59.3028053813018,148.56440124255573,2.736219648
nothate,hate,0.06721006898442283,59.51489204581941,149.09571722538314,2.736219648
nothate,hate,0.06756695499643683,59.200536715187795,148.30819948195753,2.736219648
hate,hate,0.05016183800762519,59.80642095977353,149.8260506095799,2.736219648
hate,hate,0.05049649300053716,59.410066357837714,148.83310965615084,2.736219648
hate,hate,0.050085503986338153,59.89757037921215,150.05439661843116,2.736219648
nothate,nothate,0.0670591929811053,59.64879417989784,149.43116662354493,2.736219648
hate,nothate,0.05047644500155002,59.43366257088582,148.892222496438,2.736219648
nothate,hate,0.06706776897772215,59.64116685212351,149.4120587689234,2.736219648
hate,hate,0.05003054899862036,59.96336358577092,150.21922066470324,2.736219648
hate,hate,0.050833020999561995,59.01675605756049,147.84779523657974,2.736219648
hate,hate,0.050963989982847124,58.86509280395247,147.46785097731748,2.736219648
nothate,hate,0.06748845698894002,59.26939477450964,148.4807015463725,2.736219648
hate,hate,0.05061691100127064,59.26872937632822,148.47903460192063,2.736219648
hate,hate,0.050650324003072456,59.22963098553959,148.3810859639142,2.736219648
nothate,hate,0.06760754200513475,59.1649967054889,148.21916524104563,2.736219648
nothate,hate,0.06776922900462523,59.0238380862648,147.86553701704483,2.736219648
nothate,hate,0.06743140899925493,59.319537576979855,148.60631846074466,2.736219648
nothate,hate,0.06777773500652984,59.0164306850123,147.84698011868622,2.736219648
nothate,hate,0.06762284200522117,59.15161033443639,148.18562992703409,2.736219648
nothate,hate,0.06714873301098123,59.569255005092295,149.23190640635394,2.736219648
nothate,hate,0.0677644700044766,59.02798324454917,147.8759213986034,2.736219648
nothate,hate,0.0677496520220302,59.04089365210787,147.90826433679024,2.736219648
nothate,hate,0.06715405298746191,59.56453589996758,149.2200841827214,2.736219648
nothate,hate,0.06756121400394477,59.20556726180864,148.32080192364376,2.736219648
nothate,hate,0.06776153499959037,59.03053996672568,147.88232645645613,2.736219648
nothate,hate,0.0672908220149111,59.44347059861496,148.91679340429943,2.736219648
nothate,hate,0.06780930500826798,58.98895438483377,147.7781469486846,2.736219648
nothate,hate,0.06766351801343262,59.116051270138165,148.096547950857,2.736219648
nothate,hate,0.0670236459991429,59.68042980012087,149.5104196529109,2.736219648
nothate,hate,0.06768189300782979,59.10000182083057,148.05634113751444,2.736219648
nothate,hate,0.06775181498960592,59.03900877952356,147.90354238535636,2.736219648
nothate,hate,0.06769609000184573,59.08760756922505,148.02529126463264,2.736219648
nothate,hate,0.06764575498527847,59.13157449230195,148.1354364687153,2.736219648
nothate,hate,0.06782149799983017,58.97834931351732,147.75157930049102,2.736219648
nothate,hate,0.06750322398147546,59.25642901289719,148.4482199361313,2.736219648
nothate,hate,0.06708362899371423,59.62706639461622,149.37673453740774,2.736219648
nothate,hate,0.06720140198012814,59.52256771641199,149.1149461876285,2.736219648
nothate,hate,0.06706148697412573,59.64675375515184,149.42605498542392,2.736219648
nothate,hate,0.06669922999572009,59.97070731186356,150.23761804511093,2.736219648
nothate,hate,0.06718797699431889,59.534461058981165,149.1447411915276,2.736219648
nothate,nothate,0.06701394700212404,59.68906740970231,149.53205844870453,2.736219648
nothate,hate,0.06708970098407008,59.62166981411601,149.36321511373774,2.736219648
nothate,hate,0.06703494701650925,59.670368636449986,149.4852145931004,2.736219648
nothate,hate,0.06700735501362942,59.69493944636962,149.54676897725278,2.736219648
nothate,hate,0.06736579397693276,59.377315457302714,148.75106264510555,2.736219648
nothate,hate,0.06734984301147051,59.39137822962335,148.78629246831866,2.736219648
nothate,hate,0.06757978000678122,59.18930188288012,148.28005416700796,2.736219648
nothate,hate,0.06750454599387012,59.25526853203675,148.4453127187901,2.736219648
hate,hate,0.05067156400764361,59.20480369517431,148.3188890492172,2.736219648
hate,hate,0.05086509199463762,58.97954534941705,147.75457558972496,2.736219648
hate,hate,0.050571796018630266,59.321602873167144,148.61149240638653,2.736219648
nothate,hate,0.06756237699300982,59.20454812319363,148.3182487945439,2.736219648
nothate,hate,0.06757604301674291,59.19257508180738,148.28825413049447,2.736219648
nothate,hate,0.06718067300971597,59.54093373583057,149.16095643386538,2.736219648
nothate,hate,0.06749619098263793,59.26260344126562,148.46368801133738,2.736219648
nothate,hate,0.06740615001763217,59.341766277315585,148.66200543094016,2.736219648
nothate,hate,0.06743907299824059,59.31279630881574,148.5894303479146,2.736219648
nothate,nothate,0.06736767801339738,59.37565488311059,148.7469026022714,2.736219648
nothate,hate,0.06722216101479717,59.504186411375656,149.0688976481164,2.736219648
hate,hate,0.050502243015216663,59.403302128503086,148.8161640213785,2.736219648
hate,hate,0.05070375499781221,59.16721552732032,148.2247237965765,2.736219648
hate,hate,0.05010724501335062,59.87158142900647,149.98928953283203,2.736219648
hate,hate,0.05023399498895742,59.72051397981523,149.6108378728805,2.736219648
hate,hate,0.050475132011342794,59.43520859590498,148.89609557259013,2.736219648
nothate,hate,0.06750237301457673,59.257176027518675,148.45009134473068,2.736219648
hate,hate,0.05055802900460549,59.337756219229206,148.6519595001495,2.736219648
hate,hate,0.05086583300726488,58.978686136360466,147.75242310347292,2.736219648
hate,hate,0.05049409897765145,59.41288310397997,148.84016612171578,2.736219648
nothate,hate,0.0674317289958708,59.31925607668967,148.60561325090185,2.736219648
hate,hate,0.05102548500872217,58.79414961929685,147.2901252916128,2.736219648
hate,hate,0.0504230730002746,59.49657213442073,149.0498224881905,2.736219648
hate,hate,0.05003230200964026,59.96126261433979,150.2139573460341,2.736219648
hate,hate,0.05103595499531366,58.78208804509434,147.25990883662527,2.736219648
hate,hate,0.05000084298080765,59.998988440085334,150.30846745693415,2.736219648
hate,hate,0.050818041985621676,59.034151706372555,147.89137452652014,2.736219648
hate,hate,0.050045837997458875,59.94504478379057,150.17332870680696,2.736219648
hate,hate,0.050421230000210926,59.49874685697771,149.05527056695286,2.736219648
hate,hate,0.050288318016100675,59.65600199711388,149.44922352729648,2.736219648
nothate,hate,0.06703375501092523,59.67142970505047,149.48787276450213,2.736219648
nothate,hate,0.06703197097522207,59.6730178421663,149.49185133917814,2.736219648
hate,hate,0.05008678601006977,59.89603723818215,150.05055581903426,2.736219648
nothate,hate,0.06757321700570174,59.19505060211186,148.29445576276862,2.736219648
nothate,hate,0.06784343998879194,58.959274480492425,147.70379334620227,2.736219648
nothate,hate,0.06771333300275728,59.07256108390234,147.9875970599757,2.736219648
nothate,hate,0.06822123602614738,58.632769398474494,146.88583824777552,2.736219648
hate,hate,0.05076798700611107,59.09235675700284,148.03718885082708,2.736219648
hate,hate,0.050733762996969745,59.1322193108204,148.13705185733795,2.736219648
hate,hate,0.050318033987423405,59.62077136697802,149.3609643389178,2.736219648
hate,hate,0.05086372798541561,58.98112699997538,147.75853791438504,2.736219648
hate,hate,0.05044068701681681,59.47579577970076,148.99777391006458,2.736219648
nothate,nothate,0.06754284902126528,59.22166532745213,148.36113052982202,2.736219648
hate,hate,0.050003968994133174,59.995237585080126,150.2990708773893,2.736219648
nothate,nothate,0.0671641220105812,59.555606181672864,149.19771360104002,2.736219648
nothate,nothate,0.06725586598622613,59.47436615891902,148.99419244787103,2.736219648
hate,hate,0.050038985995342955,59.953253254956145,150.19389243218197,2.736219648
nothate,hate,0.06754864999675192,59.21657946076406,148.34838950122392,2.736219648
hate,hate,0.05010992000461556,59.86838533615048,149.9812827341922,2.736219648
hate,hate,0.050141148996772245,59.83109801079988,149.88787114718497,2.736219648
nothate,nothate,0.06719777500256896,59.525780427210286,149.1229946172609,2.736219648
nothate,nothate,0.06705876198248006,59.64917755333822,149.4321270443084,2.736219648
nothate,nothate,0.0671358380059246,59.58069667123256,149.26056987797918,2.736219648
hate,hate,0.05050043101073243,59.40543357664483,148.82150368979592,2.736219648
hate,hate,0.05073471399373375,59.13111090703163,148.13427510261016,2.736219648
hate,hate,0.05092422300367616,58.911060847868676,147.5830093560281,2.736219648
hate,hate,0.05089030900853686,58.950319981290534,147.68136068380457,2.736219648
hate,hate,0.05130223999731243,58.47697878605615,146.49555419790087,2.736219648
hate,hate,0.051029182999627665,58.789888915562095,147.27945144751462,2.736219648
hate,hate,0.051012559997616336,58.80904624547721,147.32744407163997,2.736219648
nothate,nothate,0.06712475698441267,59.59053231177965,149.2852099610127,2.736219648
nothate,nothate,0.06711688300129026,59.59752332245679,149.30272372463065,2.736219648
hate,hate,0.05048562100273557,59.42286022068431,148.86516062846425,2.736219648
hate,nothate,0.05057667498476803,59.315880312485895,148.5971563425913,2.736219648
hate,hate,0.05042942598811351,59.48907688751239,149.03104552035663,2.736219648
nothate,nothate,0.06677797000156716,59.899993963669864,150.0604681418862,2.736219648
nothate,nothate,0.06738649398903362,59.3590757318663,148.70536878845127,2.736219648
hate,hate,0.05094807900604792,58.883476247335594,147.51390487378038,2.736219648
hate,hate,0.05062177000218071,59.263040385011514,148.46478263553885,2.736219648
hate,hate,0.050921979011036456,58.91365689754128,147.58951293646965,2.736219648
nothate,hate,0.06762841198360547,59.146738518267775,148.1734251342355,2.736219648
hate,nothate,0.05160837000585161,58.130105633249904,145.62657334745992,2.736219648
hate,hate,0.05068942901561968,59.183937524243284,148.2666154650139,2.736219648
hate,nothate,0.050937658990733325,58.8955216914418,147.54408091991905,2.736219648
