response,expected_response,time,tokens/sec,bandwidth,memory
none,threatening,0.057631298986962065,34.70336492766648,225.31537140847107,6.911665152
none,none,0.057715187984285876,34.652923603827475,224.98787562704445,6.911665152
derogation,animosity,0.1159501500078477,34.49758365753967,223.97931412975558,6.913717248
none,derogation,0.058127338998019695,34.40721757567703,223.3926025143244,6.913717248
none,animosity,0.06297898598131724,31.756624353928174,206.1833377223964,6.919702528
none,none,0.05829612899105996,34.307595283156985,222.74579394442048,6.919702528
notgiven,none,0.0864683480176609,34.69477639826378,225.25960944716687,6.919702528
none,none,0.058254581002984196,34.33206394356431,222.90465938352227,6.919702528
notgiven,none,0.08707914600381628,34.45141733324445,223.6795742478501,6.919702528
none,none,0.057609395997133106,34.71655908524937,225.40103591168014,6.919702528
derogation,derogation,0.11588476700126193,34.51704743865466,224.1056848456812,6.919702528
none,derogation,0.05823598400456831,34.34302749727918,222.97584144849992,6.919702528
derogation,support,0.11572349999914877,34.56514882482316,224.41798832727176,6.919702528
none,none,0.05756922101136297,34.740786219866365,225.55833321831793,6.919702528
none,none,0.0576068919908721,34.71806811443504,225.4108334478022,6.919702528
derogation,animosity,0.11542366200592369,34.65493929481041,225.0009627199938,6.919702528
none,none,0.05815388899645768,34.39150905491163,223.29061323467064,6.919702528
none,none,0.0581841460079886,34.37362472803851,223.17449729720443,6.919702528
none,derogation,0.05816201400011778,34.38670469691696,223.25942041782983,6.919702528
derogation,derogation,0.11604402799275704,34.46967559803821,223.79811801793852,6.919702528
derogation,none,0.11573809900437482,34.56078883625696,224.38968062727847,6.919702528
none,support,0.057723222009371966,34.64810054565698,224.9565613972781,6.919702528
none,derogation,0.058109234989387915,34.41793718959209,223.46220077361886,6.919702528
none,none,0.059055327001260594,33.86654687319415,219.88223917078335,6.946685952
none,derogation,0.05869439398520626,34.07480449502714,221.234374432299,6.946685952
derogation,derogation,0.11535822800942697,34.67459642040552,225.1285887459863,6.946685952
none,none,0.05775002299924381,34.63202083964864,224.85216215706146,6.946685952
derogation,derogation,0.11537628300720826,34.66917026396227,225.09335883508632,6.946685952
derogation,derogation,0.11688242797390558,34.222423929224114,222.1928096650935,6.946685952
none,animosity,0.05813459199271165,34.40292485841718,223.36473158060454,6.946685952
none,derogation,0.0576277410145849,34.70550753488365,225.32928251887566,6.946685952
derogation,derogation,0.1152160789933987,34.71737655843313,225.4063434452406,6.946685952
none,derogation,0.05863706499803811,34.10811915751439,221.45067350206668,6.946685952
none,none,0.060823881009127945,32.88182152828848,213.48880276237693,6.96216576
derogation,derogation,0.11607477598590776,34.46054464482125,223.7388343110219,6.96216576
none,derogation,0.058090880018426105,34.428812222600364,223.5328081082807,6.96216576
derogation,derogation,0.11539381500915624,34.663902910936855,225.05915997264935,6.96216576
none,animosity,0.05846489800023846,34.20856049371441,222.10279980214858,6.96216576
derogation,derogation,0.11571210902184248,34.5685515009059,224.44008057184118,6.96216576
none,none,0.05878892299369909,34.020014284227614,220.87864302926144,6.96216576
none,derogation,0.058150672004558146,34.39341165039726,223.3029660428026,6.96216576
none,derogation,0.058164599002338946,34.38517645276941,223.2494981264778,6.96216576
animosity,animosity,0.08706123201409355,34.458506163964664,223.725599252339,6.96216576
none,none,0.058213020995026454,34.35657462564731,223.06379765292405,6.96216576
support,support,0.058132437989115715,34.40419960323125,223.37300799996135,6.96216576
none,support,0.05868750100489706,34.07880665822036,221.2603589121383,6.96216576
derogation,derogation,0.1159883729997091,34.486215269266964,223.90550363237818,6.96216576
none,animosity,0.0576107100059744,34.71576725564733,225.39589487186313,6.96216576
derogation,derogation,0.11523783899610862,34.710820984200105,225.363780666496,6.96216576
none,derogation,0.05825605301652104,34.331196441214665,222.89902703016074,6.96216576
none,derogation,0.05820423498516902,34.361760798155295,223.09746944202175,6.96216576
derogation,derogation,0.11568571900716051,34.57643721566372,224.49127943261976,6.96216576
derogation,derogation,0.1158743159903679,34.520160622415254,224.1258975298616,6.96216576
derogation,derogation,0.11583973999950103,34.53046424324873,224.19279490882718,6.96216576
none,derogation,0.05825818600715138,34.329939482744855,222.89086609057864,6.96216576
none,derogation,0.05836977899889462,34.2643065350286,222.4647370387664,6.96216576
derogation,animosity,0.1153391020197887,34.680346300196796,225.16592046593408,6.96216576
none,threatening,0.05763491499237716,34.70118764406127,225.30123515784547,6.96216576
none,support,0.05761256199912168,34.71465129480773,225.38864937473124,6.96216576
none,derogation,0.05817879599635489,34.37678566131391,223.19502000030337,6.96216576
none,derogation,0.058163798006717116,34.385649984016304,223.2525725796033,6.96216576
derogation,derogation,0.11643761501181871,34.353159840949935,223.04162679185703,6.96216576
derogation,derogation,0.11532307098968886,34.685167206114755,225.19722072196674,6.96216576
none,derogation,0.05766950998804532,34.680370969245146,225.1660806324137,6.96216576
derogation,derogation,0.11591007499373518,34.509510930919475,224.0567532494796,6.96216576
none,derogation,0.058166472997982055,34.38406863812054,223.2423055193752,6.96216576
none,none,0.058345110999653116,34.27879329961153,222.55879393351745,6.96216576
none,derogation,0.05827931800740771,34.317491494080045,222.81004617022953,6.96216576
none,derogation,0.058214073011185974,34.3559537504908,223.05976655343903,6.96216576
derogation,derogation,0.11624758501420729,34.40931697214301,223.40623307422692,6.96216576
none,none,0.05759419800597243,34.72572011147031,225.46051487084608,6.96216576
notgiven,derogation,0.08649482799228281,34.684154759723484,225.19064730364963,6.96216576
derogation,derogation,0.11587002899614163,34.521437809713476,224.13418980731245,6.96216576
none,animosity,0.057580852997489274,34.733768186574224,225.51276787383128,6.96216576
derogation,derogation,0.11586199299199507,34.52383216190974,224.14973539937554,6.96216576
derogation,derogation,0.1169044990092516,34.215962891928115,222.1508606776951,6.96216576
none,animosity,0.058078836009372026,34.43595184444236,223.57916287965222,6.96216576
none,derogation,0.05816370801767334,34.385703184403056,223.25291798890078,6.96216576
derogation,derogation,0.11538699298398569,34.66595234486396,225.07246614533392,6.96216576
derogation,derogation,0.11599323200061917,34.484770628502254,223.8961241450826,6.96216576
derogation,derogation,0.11596379600814544,34.49352416610297,223.95295744006006,6.96216576
derogation,derogation,0.11569292299100198,34.57428420501659,224.47730077681462,6.96216576
none,support,0.05816594199859537,34.38438253176227,223.24434350798575,6.96216576
derogation,support,0.11593802701099776,34.50119087864557,224.00273440513587,6.96216576
notgiven,derogation,0.08688776299823076,34.52730161853847,224.17226122390346,6.96216576
none,derogation,0.05814122498850338,34.39900002787131,223.33924919138948,6.96216576
derogation,derogation,0.1152723050036002,34.70044257269837,225.29639770098194,6.96216576
none,derogation,0.05815866799093783,34.38868304741154,223.27226507359714,6.96216576
none,derogation,0.058203091990435496,34.36243559583844,223.10185063937598,6.96216576
none,derogation,0.05817912699421868,34.37659008184743,223.19375017934448,6.96216576
none,none,0.058149149001110345,34.39431245953076,223.30881464408105,6.96216576
none,derogation,0.05817688300157897,34.37791605208066,223.20235918530682,6.96216576
none,dehumanization,0.05814282799838111,34.39805164027602,223.33309168177288,6.96216576
derogation,derogation,0.11589049801114015,34.51534050371838,224.09460238494748,6.96216576
none,derogation,0.05816057097399607,34.3875578679276,223.26495972341408,6.96216576
derogation,derogation,0.11580656698788516,34.54035556047915,224.25701536180446,6.96216576
none,derogation,0.05828981701051816,34.31131032096237,222.76991423144918,6.96216576
derogation,derogation,0.1157862389809452,34.54641963677804,224.29638703675246,6.96216576
derogation,derogation,0.11600928200641647,34.479999624329714,223.8651478815598,6.96216576
derogation,derogation,0.11571580602321774,34.56744707112373,224.43290994135384,6.96216576
derogation,derogation,0.1160417039936874,34.4703659316964,223.80260008430054,6.96216576
none,derogation,0.057609698007581756,34.71637708874622,225.39985427958803,6.96216576
notgiven,derogation,0.08710750000318512,34.440203195939546,223.60676524165874,6.96216576
animosity,derogation,0.08719796102377586,34.404474196157,223.37479082439867,6.96216576
none,derogation,0.05823552401852794,34.34329876320319,222.97760267201656,6.96216576
none,derogation,0.05818207300035283,34.3748494486931,223.18244892926478,6.96216576
none,support,0.05757885900675319,34.73497103798858,225.5205775174707,6.96216576
none,support,0.05824409000342712,34.338247878579935,222.9448092542255,6.96216576
none,support,0.05829104900476523,34.31058514381002,222.7652059399115,6.96216576
none,none,0.0580399030004628,34.45905138718189,223.72913917337968,6.96216576
none,support,0.05850554601056501,34.18479334658012,221.94848901427417,6.96216576
none,support,0.057726810016902164,34.6459469943759,224.94257923134822,6.96216576
derogation,support,0.11581327099702321,34.53835614489132,224.24403393862806,6.96216576
none,support,0.05819794299895875,34.365475770093504,223.12158930140063,6.96216576
none,support,0.0582601010100916,34.32881106151133,222.88353969298385,6.96216576
none,derogation,0.05822291999356821,34.35073335760104,223.02587258479056,6.96216576
notgiven,derogation,0.08701401299913414,34.477205413222954,223.8470061620284,6.96216576
none,derogation,0.05816228501498699,34.386544467512735,223.2583801109951,6.96216576
derogation,derogation,0.11542074699536897,34.655814523193925,225.00664523547061,6.96216576
derogation,derogation,0.11643202300183475,34.35480975828246,223.05233905959665,6.96216576
derogation,derogation,0.1155932639958337,34.604092502692644,224.67083439166532,6.96216576
derogation,derogation,0.11584835799294524,34.527895511851675,224.17611714083603,6.96216576
derogation,derogation,0.11520690101315267,34.72014232501,225.42430048556784,6.96216576
derogation,derogation,0.11534701701020822,34.67796657148056,225.15046981840558,6.96216576
derogation,derogation,0.11612981100915931,34.444213464572975,223.63280234695017,6.96216576
derogation,dehumanization,0.11533267999766394,34.682277391637996,225.178458287157,6.96216576
dehumanization,dehumanization,0.11700011001084931,34.18800204229794,221.9693218202255,6.96216576
dehumanization,dehumanization,0.11613843700615689,34.441655175606904,223.61619237757796,6.96216576
none,dehumanization,0.057580942986533046,34.73371390370868,225.51241543642251,6.96216576
notgiven,derogation,0.08667284599505365,34.61291671639821,224.7281265589408,6.96216576
derogation,dehumanization,0.11534831899916753,34.677575145493606,225.14792844261066,6.96216576
derogation,derogation,0.11525510300998576,34.70562166478163,225.33002351965197,6.96216576
none,none,0.058224502980010584,34.34979944245522,223.01980903912627,6.96216576
none,none,0.05830117900040932,34.30462358207127,222.7264998518955,6.96216576
derogation,derogation,0.11573057301575318,34.56303633315219,224.40427274532647,6.96216576
none,none,0.058758605999173597,34.03756719531653,220.99260721370126,6.96216576
none,none,0.058625984005630016,34.11456598848617,221.4925302533599,6.96216576
derogation,animosity,0.11608017701655626,34.45894124911171,223.72842408997954,6.96216576
none,animosity,0.058201568986987695,34.36333478307339,223.10768871030166,6.96216576
derogation,animosity,0.1157845759880729,34.546915820739756,224.29960856509285,6.96216576
none,none,0.05855000999872573,34.158832766100765,221.77993712183152,6.96216576
derogation,derogation,0.11598816301557235,34.48627770286324,223.90590898929278,6.96216576
none,derogation,0.057910467992769554,34.536070408716284,224.2291935478967,6.96216576
derogation,dehumanization,0.11698028299724683,34.193796574198245,222.0069434488479,6.96216576
none,none,0.05823891100590117,34.34130146762782,222.96463501325167,6.96216576
none,none,0.05759508998016827,34.72518231482337,225.45702316762075,6.96216576
derogation,derogation,0.11506539201945998,34.762841631161486,225.7015303750745,6.96216576
none,derogation,0.0581491099728737,34.39433554413801,223.30896452340448,6.96216576
derogation,derogation,0.11575822599115781,34.55477972084282,224.35066579185266,6.96216576
none,none,0.05847910599550232,34.20024923352661,222.04883804138015,6.96216576
derogation,threatening,0.11602789800963365,34.47446750839083,223.8292300171094,6.96216576
none,none,0.05814823799300939,34.39485131502077,223.3123132219602,6.96216576
notgiven,animosity,0.08715045099961571,34.423229777815244,223.49656347832197,6.96216576
derogation,derogation,0.11532610698486678,34.68425410843778,225.19129233598312,6.96216576
derogation,derogation,0.11579811200499535,34.542877519690876,224.27338945629506,6.96216576
dehumanization,dehumanization,0.11574951998773031,34.557378729726125,224.36754013971654,6.96216576
none,animosity,0.0582666730042547,34.32493905828393,222.8584002908799,6.96216576
notgiven,threatening,0.08691262998036109,34.5174228495661,224.10812224185642,6.96216576
derogation,derogation,0.1159784340125043,34.4891706295046,223.92469163016963,6.96216576
derogation,derogation,0.11580729900742881,34.54013723041246,224.2555978300992,6.96216576
none,derogation,0.05832385100075044,34.29128848117842,222.63992025891642,6.96216576
none,animosity,0.058113311999477446,34.41552255734425,223.44652351111506,6.96216576
none,derogation,0.05831040602060966,34.29919522928901,222.6912556810256,6.96216576
derogation,animosity,0.11538309502066113,34.667123457589156,225.08006972208182,6.96216576
derogation,derogation,0.11585816598380916,34.524972547545666,224.1571394771543,6.96216576
notgiven,animosity,0.08702222700230777,34.47395111964259,223.8258773069949,6.96216576
none,derogation,0.05821723898407072,34.3540854032469,223.04763610574165,6.96216576
derogation,animosity,0.11568164100754075,34.577656101362344,224.49919318059383,6.96216576
none,derogation,0.05818138099857606,34.375258298680606,223.18510343227848,6.96216576
notgiven,derogation,0.08694999202270992,34.50259085954199,224.01182393337896,6.96216576
none,derogation,0.05764747899957001,34.69362467723728,225.25213177313194,6.96216576
derogation,threatening,0.11617082898737863,34.43205178844493,223.55384134188765,6.96216576
derogation,threatening,0.11525926101603545,34.70436965098622,225.32189468390624,6.96216576
derogation,animosity,0.11601106499438174,34.47946969708204,223.86170727126515,6.96216576
derogation,animosity,0.11535065298085101,34.6768734864815,225.1433728451565,6.96216576
none,animosity,0.05825567099964246,34.33142157116815,222.90048871087066,6.96216576
derogation,threatening,0.1159150339954067,34.50803456744451,224.0471677990373,6.96216576
none,derogation,0.058343999000499025,34.27944663139895,222.56303576120885,6.96216576
none,derogation,0.05825075300526805,34.3343201043105,222.91930775256503,6.96216576
derogation,derogation,0.11584423898602836,34.52912320035551,224.18408804198037,6.96216576
none,animosity,0.05761859400081448,34.71101707153299,225.36505378483278,6.96216576
none,derogation,0.05759284499799833,34.726535910311625,225.46581153355612,6.96216576
derogation,animosity,0.11519109099754132,34.72490767610993,225.45524004590183,6.96216576
animosity,animosity,0.0871790449891705,34.411939249537134,223.42325849542814,6.96216576
none,animosity,0.05756410100730136,34.743876218032526,225.57839536750467,6.96216576
derogation,derogation,0.11535746601293795,34.67482546427796,225.13007583824074,6.96216576
derogation,animosity,0.11524293900583871,34.70928487685777,225.35380732249658,6.96216576
notgiven,animosity,0.08696938800858334,34.49489606278382,223.96186462847893,6.96216576
none,animosity,0.05806377899716608,34.44488172389906,223.63714109331,6.96216576
derogation,derogation,0.11594293697271496,34.499729819172394,223.99324831758975,6.96216576
derogation,derogation,0.11538118100725114,34.66769853697909,225.0838034875712,6.96216576
derogation,derogation,0.11564555298537016,34.58844630632726,224.56924975995761,6.96216576
none,animosity,0.05764830100815743,34.69312997996234,225.24891989726717,6.96216576
notgiven,derogation,0.08650864398805425,34.678615473550394,225.15468288567376,6.96216576
derogation,derogation,0.11528821499086916,34.6956538473321,225.26530638068132,6.96216576
none,animosity,0.05825009199907072,34.334709720834546,222.9218373802252,6.96216576
derogation,animosity,0.11514640599489212,34.73838341230937,225.54273272890555,6.96216576
derogation,derogation,0.11562229800620116,34.5954030405577,224.61441711361877,6.96216576
none,derogation,0.0581965199962724,34.36631606371144,223.12704499911212,6.96216576
derogation,animosity,0.11587388601037674,34.52028871838986,224.12672920690946,6.96216576
none,animosity,0.058345131983514875,34.27878097122293,222.55871389011355,6.96216576
none,animosity,0.05765104599413462,34.69147810784697,225.23819493788727,6.96216576
none,animosity,0.05848989597870968,34.19394010767261,222.00787535554204,6.96216576
none,animosity,0.058158517989795655,34.38877174192979,223.27284093240397,6.96216576
none,animosity,0.05816250600037165,34.38641381764431,223.2575318525138,6.96216576
notgiven,derogation,0.08693879999918863,34.50703253355231,224.040661985003,6.96216576
none,derogation,0.058193164004478604,34.36829796444954,223.1399127052216,6.96216576
none,none,0.058232357987435535,34.345165971666965,222.9897257260602,6.96216576
dehumanization,none,0.11545019299956039,34.64697542788197,224.94925644774705,6.96216576
none,derogation,0.057983005011919886,34.49286561793148,223.94868174442763,6.96216576
derogation,derogation,0.11589745999663137,34.51326715974847,224.08114097370938,6.96216576
derogation,derogation,0.11541763099376112,34.65675014778478,225.01271987989273,6.96216576
none,derogation,0.05823707699892111,34.342382946813274,222.97165663449354,6.96216576
none,animosity,0.05814708600519225,34.39553273265336,223.31673740005618,6.96216576
none,support,0.05830674999742769,34.30134590057298,222.70521914826102,6.96216576
derogation,derogation,0.11585106299025938,34.52708932274808,224.17088287039337,6.96216576
none,derogation,0.058121677982853726,34.41056881719783,223.414360814406,6.96216576
none,derogation,0.05924998698174022,33.755281678228286,219.15983779037472,6.96216576
none,derogation,0.05772817198885605,34.64512959783455,224.93727219539687,6.96216576
none,derogation,0.057652999996207654,34.69030232826666,225.23056106107495,6.96216576
none,derogation,0.05768398899817839,34.67166599839616,225.10956266235436,6.96216576
none,derogation,0.05818800401175395,34.37134567454833,223.15970029453138,6.96216576
none,derogation,0.05766913999104872,34.68059347357071,225.16752526594877,6.96216576
none,derogation,0.05762568800128065,34.70674397771273,225.3373102584289,6.96216576
none,derogation,0.05825617301161401,34.33112572638917,222.89856790646468,6.96216576
none,derogation,0.057729133986867964,34.644552271561075,224.93352384177174,6.96216576
none,derogation,0.057597445003921166,34.7237624839755,225.44780476140878,6.96216576
none,derogation,0.05817762401420623,34.37747817806423,223.19951624062847,6.96216576
none,derogation,0.05752673000097275,34.766446832041055,225.72493753391558,6.96216576
none,derogation,0.05828762298915535,34.31260184296944,222.77829957855636,6.96216576
none,derogation,0.05818991700652987,34.370215715818375,223.15236391457378,6.96216576
none,derogation,0.05820476499502547,34.361447901575275,223.09543792694285,6.96216576
none,derogation,0.05763471499085426,34.70130806263845,225.3020169885555,6.96216576
none,derogation,0.05771845401613973,34.6509627482528,224.9751445589475,6.96216576
none,derogation,0.058187563001411036,34.371606178995684,223.16139164799034,6.96216576
none,derogation,0.057647369016194716,34.693690867976045,225.25256152370278,6.96216576
none,derogation,0.05812874101684429,34.40638770105908,223.38721446310353,6.96216576
none,derogation,0.057596893020672724,34.72409526121762,225.4499653538488,6.96216576
none,derogation,0.05768905798322521,34.66861949074569,225.08978288007117,6.96216576
none,derogation,0.05761411602725275,34.71371493496413,225.3825699566007,6.96216576
none,derogation,0.05840229001478292,34.24523249848175,222.34089678184117,6.96216576
none,derogation,0.05764332099352032,34.69612724473005,225.268379964778,6.96216576
none,none,0.05763096801820211,34.70356422554488,225.3166653716238,6.96216576
none,derogation,0.05782287099282257,34.58838977829821,224.5688827455805,6.96216576
none,derogation,0.057554322003852576,34.749779519010296,225.61672319119307,6.96216576
none,derogation,0.05766929002129473,34.68050324984906,225.1669394786225,6.96216576
none,derogation,0.057743320998270065,34.63604041859522,224.87825971057373,6.96216576
none,derogation,0.05828047901741229,34.316807852633914,222.8056075537822,6.96216576
none,derogation,0.05758532098843716,34.73107322613674,225.49527055006547,6.96216576
none,derogation,0.057804245996521786,34.59953443766648,224.64124065871133,6.96216576
derogation,derogation,0.11526414900436066,34.702897948334936,225.31233949436862,6.96216576
derogation,derogation,0.11533568499726243,34.68137376645348,225.17259140236106,6.96216576
none,derogation,0.058262425009161234,34.32744173771549,222.87464920930074,6.96216576
none,derogation,0.05763769100303762,34.69951632681809,225.2903839488583,6.96216576
none,derogation,0.05765216698637232,34.69080356463886,225.23381539273993,6.96216576
none,derogation,0.057596592989284545,34.72427614550198,225.45113976473942,6.96216576
none,derogation,0.057587034010794014,34.73004009244726,225.48856281721464,6.96216576
none,derogation,0.058161914988886565,34.386763234707026,223.2598004807989,6.96216576
none,derogation,0.05765082500874996,34.691611086163114,225.23905831406864,6.96216576
none,none,0.058222218009177595,34.351147523866906,223.02856160431978,6.96216576
none,derogation,0.05817459800164215,34.37926635854955,223.21112619692624,6.96216576
derogation,derogation,0.11530654001398943,34.69013986123168,225.2295062261791,6.96216576
none,derogation,0.05820904398569837,34.35892196565517,223.07903801324056,6.96216576
derogation,derogation,0.11601755800074898,34.47754002867546,223.8491786892493,6.96216576
derogation,derogation,0.1161247210111469,34.44572322904472,223.642604656997,6.96216576
notgiven,derogation,0.08713181599159725,34.43059192395705,223.54436301291355,6.96216576
none,derogation,0.058141937013715506,34.3985787664454,223.336514105762,6.96216576
derogation,derogation,0.11519961699377745,34.72233766381412,225.43855396153623,6.96216576
derogation,derogation,0.11556046101031825,34.613915218310225,224.73460944120959,6.96216576
none,derogation,0.0582744280109182,34.32037118623084,222.82874288473687,6.96216576
derogation,derogation,0.11557416702271439,34.60981033256211,224.70795802400977,6.96216576
derogation,derogation,0.11574369898880832,34.55911669443686,224.37882406463592,6.96216576
derogation,derogation,0.11538051001843996,34.66790014501345,225.08511244966277,6.96216576
derogation,derogation,0.11732107901480049,34.09446992467044,221.3620543732276,6.96216576
dehumanization,derogation,0.11616016802145168,34.43521189863729,223.5743587010304,6.96216576
derogation,derogation,0.11581440299050882,34.53801855998693,224.24184213191788,6.96216576
derogation,derogation,0.11678650599787943,34.250532335239406,222.37530654844286,6.96216576
none,derogation,0.05822387200896628,34.35017169060839,223.02222590074942,6.96216576
derogation,derogation,0.11553549399832264,34.62139522299591,224.78317418521655,6.96216576
none,derogation,0.058239231002517045,34.341112778662236,222.96340992961927,6.96216576
none,derogation,0.05815501097822562,34.3908455412181,223.28630529984633,6.96216576
none,derogation,0.05829807199188508,34.30645185450376,222.738370109521,6.96216576
none,derogation,0.05820392398163676,34.36194440483079,223.0986615283329,6.96216576
none,derogation,0.057610309013398364,34.71600889234707,225.39746372441854,6.96216576
derogation,derogation,0.11538339499384165,34.667033330172785,225.07948456002808,6.96216576
none,derogation,0.05763704900164157,34.699902834078785,225.29289338928797,6.96216576
none,dehumanization,0.05852401998708956,34.17400240860422,221.87842767575685,6.96216576
derogation,derogation,0.11511033901479095,34.749267826289916,225.6134009705502,6.96216576
none,animosity,0.058335702982731164,34.284321568766394,222.5946868223042,6.96216576
notgiven,derogation,0.08690283200121485,34.52131456381147,224.13338961988845,6.96216576
derogation,derogation,0.11668413199367933,34.28058238644374,222.570409774371,6.96216576
none,derogation,0.05812663701362908,34.407633105129676,223.395300384492,6.96216576
none,none,0.05826772502041422,34.32431932599558,222.85437661159077,6.96216576
notgiven,derogation,0.0869588789937552,34.49906478457984,223.98893050816312,6.96216576
derogation,none,0.11596500797895715,34.49316366818027,223.95061686808629,6.96216576
none,none,0.058133670972893015,34.40346990873111,223.36827037905175,6.96216576
notgiven,derogation,0.08720377300051041,34.402181198999735,223.35990329095043,6.96216576
derogation,derogation,0.11667124700034037,34.28436828131554,222.59499010861035,6.96216576
derogation,animosity,0.11583984200842679,34.530433835614346,224.1925974839536,6.96216576
none,derogation,0.05820244099595584,34.36281993978515,223.10434603425426,6.96216576
none,none,0.05819119999068789,34.36945793040962,223.14744391038462,6.96216576
derogation,none,0.11573200701968744,34.562608071935976,224.4014922127991,6.96216576
none,none,0.0578323689987883,34.58270920981819,224.53200103685992,6.96216576
derogation,derogation,0.11610053601907566,34.452898644178426,223.68919182020815,6.96216576
none,animosity,0.05813954200129956,34.39999578867159,223.34571427669223,6.96216576
dehumanization,dehumanization,0.1159386690123938,34.500999830974436,224.00149400735114,6.96216576
dehumanization,threatening,0.1152282010007184,34.71372429024611,225.3826306967865,6.96216576
dehumanization,dehumanization,0.1169472910114564,34.20344298191697,222.06957380018218,6.96216576
none,derogation,0.05771697999443859,34.65184769183546,224.98089015141144,6.96216576
derogation,derogation,0.11615000900928862,34.438223760104194,223.59391353919844,6.96216576
none,none,0.05819032798171975,34.369972972626854,223.15078787800016,6.96216576
none,none,0.05762151998351328,34.70925446902896,225.35360989636064,6.96216576
none,animosity,0.057585492002544925,34.730970083777564,225.49460088707988,6.96216576
none,none,0.05823495300137438,34.34363551307062,222.9797890571585,6.96216576
none,animosity,0.05822388202068396,34.35016578402489,223.0221875516136,6.96216576
none,none,0.05818654102040455,34.37220987751533,223.16531122629223,6.96216576
none,none,0.05825227501918562,34.33342301809315,222.9134833227246,6.96216576
derogation,animosity,0.11541796100209467,34.65665105561348,225.01207651319254,6.96216576
derogation,derogation,0.11593868900672533,34.500993881067345,224.0014553769322,6.96216576
none,derogation,0.05828201200347394,34.31590522099321,222.79974711967748,6.96216576
none,derogation,0.05811870301840827,34.412330216084285,223.42579688826015,6.96216576
none,none,0.05862724699545652,34.11383106825732,221.4877587038383,6.96216576
derogation,derogation,0.11589573699166067,34.51378026344336,224.0844723552577,6.96216576
