response,expected_response,time,tokens/sec,bandwidth,memory
notgiven,notgiven,0.08791000099154189,34.125810103092135,221.56553389043899,6.911665152
none,none,0.05868198999087326,34.08200710833183,221.28113818259357,6.911665152
derogation,notgiven,0.1162608280137647,34.405397487160684,223.3807853916646,6.911665152
notgiven,notgiven,0.0876861970173195,34.212910378670536,222.13104190335451,6.911665152
notgiven,notgiven,0.0877655080112163,34.181993222401275,221.9303089034791,6.911665152
notgiven,notgiven,0.08766114900936373,34.22268626298234,222.1945128955523,6.911665152
none,none,0.058525603992166,34.17307748362088,221.8724224997003,6.911665152
notgiven,notgiven,0.08853251099935733,33.88585691443652,220.00761171386398,6.911665152
derogation,notgiven,0.11663345599663444,34.295476935155065,222.66711425192955,6.911665152
notgiven,notgiven,0.08764405699912459,34.229360240934135,222.23784442331956,6.911665152
notgiven,notgiven,0.08776320298784412,34.182890982403215,221.93613770793925,6.911665152
none,none,0.05808627000078559,34.43154466576957,223.55054879275914,6.911665152
notgiven,notgiven,0.08765703102108091,34.22429399050169,222.204951241341,6.911665152
notgiven,notgiven,0.08772352800588124,34.19835098058153,222.03651342766503,6.911665152
notgiven,notgiven,0.08781727499444969,34.161843443554915,221.79948427266794,6.911665152
notgiven,notgiven,0.08757192001212388,34.25755652707701,222.4209118779558,6.911665152
none,none,0.05855029099620879,34.158668829323204,221.77887274447212,6.911665152
none,none,0.0585436979890801,34.16251567116671,221.80384878355437,6.911665152
none,none,0.058595576003426686,34.13226964238801,221.60747315190864,6.911665152
none,none,0.058581099001457915,34.1407046656845,221.6622384581217,6.911665152
none,none,0.05857942599686794,34.14167971032925,221.66856904153138,6.911665152
none,none,0.0581196740095038,34.411755297749224,223.42206416843706,6.911665152
none,threatening,0.058120795991271734,34.41109100261375,223.41775116001597,6.911665152
none,none,0.058118762011872604,34.41229528583965,223.42557009984756,6.911665152
derogation,animosity,0.11696422300883569,34.198491616516215,222.03742652176766,6.913717248
none,derogation,0.058791377989109606,34.018593685122944,220.86941963505865,6.913717248
none,animosity,0.06336096001905389,31.565178295886938,204.94035336735882,6.919702528
none,none,0.05868863200885244,34.078149916636754,221.25609494597424,6.919702528
notgiven,none,0.08734275598544627,34.347439191177834,223.00448485098804,6.919702528
none,none,0.05874357701395638,34.04627538300633,221.04914606944945,6.919702528
notgiven,none,0.0876004840247333,34.2463861176038,222.3483867794679,6.919702528
none,none,0.05806778502301313,34.44250541341245,223.62171263900913,6.919702528
derogation,derogation,0.11682398698758334,34.239543634349175,222.30396121269402,6.919702528
none,derogation,0.05863700498593971,34.10815406550131,221.45090014596866,6.919702528
none,support,0.058712839003419504,34.064099674749464,221.16487222230433,6.919702528
none,none,0.058005637023597956,34.47940756492953,223.86130387150698,6.919702528
none,none,0.05810583700076677,34.41994992643524,223.4752686864944,6.919702528
derogation,animosity,0.11622865800745785,34.41492028363038,223.44261318351965,6.919702528
none,none,0.05860024399589747,34.12955072576178,221.58982028998173,6.919702528
none,none,0.05855184298707172,34.15776341048054,221.77299421415555,6.919702528
none,derogation,0.05915215201093815,33.81111137985595,219.52231820067735,6.919702528
derogation,derogation,0.1168792910175398,34.22334243454411,222.19877316078754,6.919702528
derogation,none,0.11622766600339673,34.4152140152509,223.4445202680145,6.919702528
none,support,0.058233980991644785,34.34420875823264,222.98351091372362,6.919702528
none,derogation,0.05856673198286444,34.149079729856936,221.71661447320022,6.919702528
none,none,0.05961727301473729,33.54732443910347,217.80965279626386,6.946685952
none,derogation,0.059078221005620435,33.85342290198158,219.79703036021763,6.946685952
none,derogation,0.05811948300106451,34.41186839124788,223.42279844027806,6.946685952
none,none,0.05823282801429741,34.34488875431152,222.98792586222757,6.946685952
derogation,derogation,0.11647678798181005,34.34160633468595,222.96661439578634,6.946685952
derogation,derogation,0.11775347799994051,33.969272652838505,220.5491974684019,6.946685952
none,animosity,0.05859291099477559,34.133822096299824,221.61755262778837,6.946685952
none,derogation,0.05827427699114196,34.32046012864324,222.8293203530235,6.946685952
none,derogation,0.05856524899718352,34.14994445078143,221.72222876785648,6.946685952
derogation,derogation,0.11744616701616906,34.058157040146845,221.12628902077836,6.946685952
none,none,0.05973367401747964,33.481951895588196,217.38521444705015,6.96216576
derogation,derogation,0.11686731901136227,34.22684830830341,222.22153542749666,6.96216576
none,derogation,0.05861880999873392,34.11874106695781,221.51963740445197,6.96216576
derogation,derogation,0.11636009698850103,34.37604559916523,223.19021506630799,6.96216576
none,animosity,0.0589816179999616,33.90886970922537,220.15702478708624,6.96216576
derogation,derogation,0.11664533798466437,34.29198345265963,222.6444324368488,6.96216576
none,none,0.05929872900014743,33.7275357115163,218.97969408362388,6.96216576
none,derogation,0.05857526700128801,34.144103857964865,221.6843080837253,6.96216576
none,derogation,0.058638366986997426,34.10736183092349,221.44575647680236,6.96216576
none,animosity,0.058556511998176575,34.15503983676963,221.7553111155998,6.96216576
none,none,0.06011373401270248,33.27026731657337,216.01082929328808,6.96216576
none,support,0.05873458998394199,34.05148483281826,221.08296898897484,6.96216576
none,support,0.05907818101695739,33.85344581658555,219.79717913577625,6.96216576
derogation,derogation,0.11671067198039964,34.27278698790938,222.51979730149674,6.96216576
derogation,animosity,0.11630581400822848,34.39208980315468,223.2943838058055,6.96216576
derogation,derogation,0.11650451101013459,34.33343451956161,222.91355799725955,6.96216576
none,derogation,0.058743436995428056,34.04635653435903,221.04967295343351,6.96216576
none,derogation,0.05881971100461669,34.00220718260622,220.76302848514172,6.96216576
derogation,derogation,0.11669086400070228,34.27860470701397,222.55756947556497,6.96216576
derogation,derogation,0.11666847101878375,34.28518403533373,222.60028648030138,6.96216576
derogation,derogation,0.11717410100391135,34.13723652009481,221.63972114565738,6.96216576
none,derogation,0.05865670202183537,34.09670048028759,221.376536498185,6.96216576
none,derogation,0.05858161998912692,34.14040103997143,221.6602671351548,6.96216576
derogation,animosity,0.11638597698765807,34.36840161958835,223.1405856974847,6.96216576
none,threatening,0.05820825198316015,34.359389465579675,223.08207330734942,6.96216576
none,support,0.05820360398502089,34.362133322787265,223.09988809871356,6.96216576
none,derogation,0.05860099600977264,34.12911274863772,221.58697667586588,6.96216576
none,derogation,0.05860461399424821,34.12700577118879,221.57329689560697,6.96216576
derogation,derogation,0.11738567097927444,34.07570929765557,221.24024896177767,6.96216576
none,derogation,0.058626885002013296,34.114041705120755,221.48912628658468,6.96216576
none,derogation,0.05824848901829682,34.33565460164583,222.92797212166525,6.96216576
derogation,derogation,0.11687387098209001,34.224929544884915,222.20907764730205,6.96216576
none,derogation,0.05847961601102725,34.199950964501355,222.04690149729157,6.96216576
none,none,0.058774325996637344,34.02846338236913,220.93349971793677,6.96216576
none,derogation,0.05875386600382626,34.04031319181197,221.01043589462446,6.96216576
none,derogation,0.05869574600365013,34.074019604003766,221.22927844195874,6.96216576
derogation,derogation,0.11698658499517478,34.19195457466327,221.99498406651645,6.96216576
none,none,0.05814826799905859,34.39483356636486,223.3121979868812,6.96216576
notgiven,derogation,0.08738355297828093,34.33140331047933,222.90037015136232,6.96216576
derogation,derogation,0.1168202490080148,34.2406392210786,222.3110744286996,6.96216576
none,animosity,0.05816004998632707,34.38786590572365,223.26695969230963,6.96216576
derogation,derogation,0.11685252102324739,34.2311827333551,222.24967715359153,6.96216576
derogation,derogation,0.11783126601949334,33.9468473447299,220.4035987163509,6.96216576
none,animosity,0.0587006050045602,34.07119909317167,221.21096596860005,6.96216576
none,derogation,0.0585290800081566,34.171047959771116,221.85924559535846,6.96216576
derogation,derogation,0.11679812800139189,34.24712423432276,222.35317908254925,6.96216576
derogation,derogation,0.11693322300561704,34.20755793080171,222.09629055339116,6.96216576
none,derogation,0.05865728299249895,34.09636276974776,221.3743438757731,6.96216576
derogation,derogation,0.11663918598787859,34.29379214302549,222.65617555577683,6.96216576
none,support,0.05860488401958719,34.12684852906715,221.5722759840293,6.96216576
derogation,support,0.11686426299274899,34.22774334569829,222.2273465551344,6.96216576
derogation,derogation,0.11645292298635468,34.34864404793599,223.01230751454023,6.96216576
derogation,derogation,0.11691844501183368,34.21188162051888,222.12436257915894,6.96216576
derogation,derogation,0.11627640901133418,34.400787176099456,223.3508524456453,6.96216576
none,derogation,0.058690567006124184,34.07702637787272,221.24880024834368,6.96216576
none,derogation,0.05867153001599945,34.08808325698357,221.32058823860552,6.96216576
none,derogation,0.05861816002288833,34.11911938585364,221.52209368103212,6.96216576
none,none,0.05864551101694815,34.1032069687655,221.41878058232555,6.96216576
none,derogation,0.0586058659828268,34.126276720935365,221.56856345753926,6.96216576
none,dehumanization,0.05874800501624122,34.04370921952309,221.03248497391803,6.96216576
derogation,derogation,0.11705433300812729,34.172165157886745,221.8664991256396,6.96216576
none,derogation,0.05864203398232348,34.105229034225886,221.43190906226314,6.96216576
derogation,derogation,0.11696998300612904,34.19680756720642,222.02649264845314,6.96216576
none,derogation,0.05862000200431794,34.118047281074475,221.5151329241427,6.96216576
derogation,derogation,0.1168056619935669,34.24491528690023,222.33883725114566,6.96216576
derogation,derogation,0.11689901901991107,34.217566866995625,222.16127466028206,6.96216576
derogation,derogation,0.11696271999971941,34.19893107829226,222.04027977514804,6.96216576
none,derogation,0.05965295099304058,33.52726003837313,217.67938249215737,6.96216576
none,derogation,0.05821788098546676,34.35370656137881,223.04517643370718,6.96216576
none,derogation,0.058827685978030786,33.99759767445044,220.73310075207334,6.96216576
derogation,derogation,0.11682776399538852,34.23843667981089,222.29677418995297,6.96216576
none,derogation,0.058595256006810814,34.13245604332764,221.60868338028362,6.96216576
none,derogation,0.058764055982464924,34.034410432744735,220.97211158934914,6.96216576
none,support,0.058114563988056034,34.41478112803271,223.44170970066608,6.96216576
none,support,0.058745260001160204,34.04529999459532,221.0428132540999,6.96216576
none,support,0.05876485799672082,34.033945936049115,220.96909579403047,6.96216576
none,none,0.05867745098657906,34.084643527842545,221.29825542302495,6.96216576
none,support,0.05862399999750778,34.11572052546779,221.50002621028978,6.96216576
none,support,0.0581605710030999,34.387557850719894,223.2649596116912,6.96216576
derogation,support,0.11681235500145704,34.24295315294437,222.32609788301983,6.96216576
none,support,0.058622085984097794,34.116834405082976,221.5072581948458,6.96216576
none,support,0.05869993401574902,34.07158855516611,221.21349459295993,6.96216576
notgiven,derogation,0.0876737330108881,34.21777420641406,222.16262083400818,6.96216576
notgiven,derogation,0.0877265130111482,34.197187338550236,222.02895835520985,6.96216576
none,derogation,0.05871562400716357,34.06248394389866,221.1543819140157,6.96216576
derogation,derogation,0.1163117450196296,34.39033606902666,223.28299749622914,6.96216576
derogation,derogation,0.1172986059973482,34.1010020194991,221.40446470938556,6.96216576
derogation,derogation,0.11639756799559109,34.364979173375104,223.1183650931926,6.96216576
derogation,derogation,0.11683465601527132,34.236416970981324,222.28366101069736,6.96216576
derogation,derogation,0.11623104201862589,34.414214400306285,223.43803015926045,6.96216576
none,derogation,0.05809128101100214,34.42857456734707,223.5312651056994,6.96216576
derogation,derogation,0.11702986698946916,34.17930911909809,221.91288207083863,6.96216576
dehumanization,dehumanization,0.1161533150007017,34.43724356877662,223.5875495403907,6.96216576
dehumanization,dehumanization,0.11634177202358842,34.3814601619528,223.22536970413745,6.96216576
none,dehumanization,0.05870025500189513,34.071402244086165,221.21228494800872,6.96216576
none,dehumanization,0.05812887099455111,34.40631076745799,223.38671496333055,6.96216576
notgiven,derogation,0.08719253100571223,34.4066167755064,223.38870175386873,6.96216576
dehumanization,dehumanization,0.11618611801532097,34.42752084610088,223.52442370589736,6.96216576
derogation,derogation,0.11628405298688449,34.398525827536766,223.33617039413966,6.96216576
none,none,0.058793050004169345,34.017626230620266,220.86313833147193,6.96216576
none,none,0.05872144500608556,34.059107363463745,221.13245909827808,6.96216576
derogation,derogation,0.11686448298860341,34.22767891242097,222.2269282150731,6.96216576
none,none,0.05916284100385383,33.80500270211367,219.4826569460069,6.96216576
none,none,0.05920021198107861,33.783662812545906,219.34410539189108,6.96216576
derogation,animosity,0.11716853998950683,34.13885673029829,221.65024053663052,6.96216576
none,animosity,0.05863308798871003,34.11043266875362,221.46569422542336,6.96216576
derogation,animosity,0.11680688400520012,34.24455702304262,222.33651118408247,6.96216576
none,none,0.05903079200652428,33.880622841363085,219.97362892513505,6.96216576
derogation,derogation,0.11684856298961677,34.23234225272794,222.2572054592383,6.96216576
none,derogation,0.05837722201249562,34.259937884195665,222.43637309806414,6.96216576
derogation,dehumanization,0.11791946299490519,33.92145705559076,220.23874950246403,6.96216576
none,none,0.05871136600035243,34.064954305236135,221.17042100369545,6.96216576
none,none,0.058163487003184855,34.38583384607745,223.25376632403362,6.96216576
derogation,derogation,0.11632596200797707,34.386132991753804,223.25570855987482,6.96216576
none,derogation,0.06003233001683839,33.31538188571096,216.30374054043537,6.96216576
derogation,derogation,0.117072608001763,34.16683089471932,221.83186584182795,6.96216576
none,none,0.058967721997760236,33.91686048302775,220.20890575513866,6.96216576
derogation,threatening,0.11689115400076844,34.219869195351635,222.17622277755314,6.96216576
none,none,0.05855542002245784,34.1556767799281,221.7594465383352,6.96216576
notgiven,animosity,0.08786640799371526,34.14274087788564,221.67545878731235,6.96216576
derogation,derogation,0.11616765297367238,34.43299315779875,223.55995328480816,6.96216576
derogation,derogation,0.1167565880168695,34.25930877169914,222.43228851675315,6.96216576
dehumanization,dehumanization,0.11696296001900919,34.19886089878289,222.03982412705014,6.96216576
derogation,animosity,0.11684389397851191,34.233710156352856,222.26608672230722,6.96216576
derogation,threatening,0.11629786898265593,34.39443933918118,223.30963842401187,6.96216576
derogation,derogation,0.11695370200322941,34.20156806912832,222.0574007249714,6.96216576
derogation,derogation,0.11679663500399329,34.24756201121068,222.3560213966102,6.96216576
notgiven,derogation,0.08785588899627328,34.14682879285708,221.70200001989872,6.96216576
none,animosity,0.05853814698639326,34.16575520343827,221.82488179918496,6.96216576
derogation,derogation,0.11620737699558958,34.42122267463116,223.48353214259066,6.96216576
derogation,animosity,0.11609883198980242,34.45340432323506,223.6924749964851,6.96216576
derogation,derogation,0.11688418002449907,34.22191094775696,222.18947907712203,6.96216576
notgiven,animosity,0.08783027000026777,34.15678899758424,221.76666773244136,6.96216576
none,derogation,0.05889094597660005,33.961077833504106,220.49599171253922,6.96216576
derogation,animosity,0.11707039299653843,34.1674773409044,221.83606296399722,6.96216576
none,derogation,0.058570880006300285,34.146661272374025,221.70091237494162,6.96216576
notgiven,derogation,0.08775040798354894,34.18787523543397,221.96849851286865,6.96216576
none,derogation,0.058078134985407814,34.436367498758386,223.58186156050894,6.96216576
derogation,threatening,0.11626394500490278,34.404475091837995,223.37479663970495,6.96216576
derogation,threatening,0.11636248099966906,34.37534130963894,223.18564238995438,6.96216576
derogation,animosity,0.11706051498185843,34.1703605235284,221.85478234078158,6.96216576
derogation,animosity,0.11626853302004747,34.40311747384225,223.3659821572022,6.96216576
none,animosity,0.058797398989554495,34.01511009620179,220.84680205508505,6.96216576
derogation,threatening,0.11692301498260349,34.210544438963915,222.11568078247078,6.96216576
none,derogation,0.058764827001141384,34.03396388729527,220.96921234444864,6.96216576
none,derogation,0.05874372800462879,34.046187872897804,221.04857790055155,6.96216576
derogation,derogation,0.11694516698480584,34.20406420489102,222.07360715791037,6.96216576
none,animosity,0.05815125297522172,34.39306803676614,223.30073509392838,6.96216576
derogation,derogation,0.11635986599139869,34.376113842342164,223.1906581425569,6.96216576
none,animosity,0.05878240999300033,34.02378364953317,220.90311604349412,6.96216576
derogation,animosity,0.11706198699539527,34.169930843197996,221.85199259450096,6.96216576
none,animosity,0.058385137002915144,34.25529343024648,222.4062184756311,6.96216576
derogation,derogation,0.11620558399590664,34.42175377855251,223.48698039256715,6.96216576
derogation,animosity,0.11603374799597077,34.47272943505107,223.81794538690426,6.96216576
notgiven,animosity,0.08798311999998987,34.097449601700255,221.3814002504372,6.96216576
none,animosity,0.058659267000621185,34.095209542574416,221.36685642291593,6.96216576
none,derogation,0.05879226900287904,34.01807812353799,220.86607229539172,6.96216576
derogation,derogation,0.1164382649876643,34.35296807646325,223.0403817400694,6.96216576
none,derogation,0.0583791259850841,34.25882053306179,222.4291185742954,6.96216576
none,animosity,0.058142086025327444,34.39849060676588,223.33594171945379,6.96216576
notgiven,derogation,0.08744898700388148,34.30571471190218,222.73358413100271,6.96216576
notgiven,derogation,0.08731293899472803,34.35916869298307,223.08063991725297,6.96216576
none,animosity,0.05867807302274741,34.084282202393915,221.2959094782491,6.96216576
derogation,animosity,0.11612287699244916,34.44627022339533,223.64615607731383,6.96216576
derogation,derogation,0.11665791200357489,34.28828727774095,222.62043461916372,6.96216576
none,derogation,0.058661871997173876,34.093695477300024,221.3570261894401,6.96216576
none,animosity,0.05864022098830901,34.1062834739101,221.43875512660225,6.96216576
none,animosity,0.058752543991431594,34.04107914529927,221.015408930952,6.96216576
none,animosity,0.058201409003231674,34.36342924084447,223.1083019876544,6.96216576
none,animosity,0.0587247520161327,34.05718936796133,221.12000630386208,6.96216576
none,animosity,0.05868698901031166,34.07910396712613,221.26228922254668,6.96216576
none,animosity,0.058699353015981615,34.07192579201811,221.2156841399021,6.96216576
derogation,derogation,0.11697091499809176,34.19653509648322,222.02472360264667,6.96216576
none,derogation,0.05859194998629391,34.134381949531445,221.62118753578878,6.96216576
none,none,0.058710203011287376,34.06562909713476,221.17480216349307,6.96216576
dehumanization,none,0.11653927699080668,34.32319217421903,222.84705845608346,6.96216576
none,derogation,0.05827010000939481,34.32292032581964,222.84529345078198,6.96216576
derogation,derogation,0.11679466100758873,34.248140843870424,222.35977953061203,6.96216576
derogation,derogation,0.11658493298455141,34.30975081943082,222.7597889981317,6.96216576
none,derogation,0.058859145996393636,33.97942607122676,220.61511964165467,6.96216576
none,animosity,0.05868419399484992,34.08072708940193,221.2728275204661,6.96216576
none,support,0.058719330991152674,34.06033356036265,221.1404203150152,6.96216576
derogation,derogation,0.11693243199260905,34.207789334723046,222.09779296851974,6.96216576
none,derogation,0.058694514009403065,34.07473481558418,221.2339220309367,6.96216576
none,derogation,0.058693772996775806,34.075165011284334,221.23671512331148,6.96216576
none,derogation,0.05827846599277109,34.31799320606829,222.8133035898834,6.96216576
none,derogation,0.05825953898602165,34.329142228191415,222.88568982867466,6.96216576
none,derogation,0.05825051199644804,34.334462160984174,222.92023007097006,6.96216576
none,derogation,0.05872937900130637,34.05450617748763,221.10258539786636,6.96216576
none,derogation,0.058121988986385986,34.410384690525014,223.41316535195566,6.96216576
none,derogation,0.058175590995233506,34.3786795421445,223.20731622758964,6.96216576
none,derogation,0.058547906985040754,34.16005973554287,221.78790335438944,6.96216576
none,derogation,0.05816962901735678,34.3822031150179,223.23019340772214,6.96216576
none,derogation,0.05813841900089756,34.40066025822139,223.35002841751736,6.96216576
none,derogation,0.05870102599146776,34.07095474431233,221.20937950705343,6.96216576
none,derogation,0.05823944101575762,34.340988943538584,222.96260591660965,6.96216576
none,derogation,0.05870016399421729,34.07145506777503,221.21262791155416,6.96216576
none,derogation,0.058694033010397106,34.07501405885192,221.23573504822525,6.96216576
none,derogation,0.05874674298684113,34.0444405649516,221.03723331365964,6.96216576
none,derogation,0.058076852990780026,34.43712765079591,223.58679693029276,6.96216576
none,derogation,0.05829174999962561,34.31017253750051,222.76252704856864,6.96216576
none,derogation,0.05877655002404936,34.02717579003307,220.92513988464603,6.96216576
none,derogation,0.05823622501338832,34.34288536971973,222.97491866986124,6.96216576
none,derogation,0.058720131986774504,34.059868946658,221.13740376000266,6.96216576
none,derogation,0.05817348597338423,34.37992354309054,223.21539303903927,6.96216576
none,derogation,0.05827996801235713,34.3171087461122,222.80756113741754,6.96216576
none,derogation,0.058176160993753,34.37834270664167,223.20512928645053,6.96216576
none,derogation,0.05876490700757131,34.033917551206514,220.9689115023525,6.96216576
none,derogation,0.05820064799627289,34.36387856245308,223.1112192570701,6.96216576
none,none,0.05817712299176492,34.37777423753154,223.20143843892177,6.96216576
none,derogation,0.05823342999792658,34.34453371665057,222.9856207415971,6.96216576
none,derogation,0.05810424400260672,34.420893591013325,223.4813955314081,6.96216576
none,derogation,0.05811931399512105,34.411968457987896,223.42344813447164,6.96216576
none,derogation,0.05811720999190584,34.41321426611061,223.4315366792124,6.96216576
none,derogation,0.058671471022535115,34.088117532144715,221.3208107738173,6.96216576
none,derogation,0.0581410440208856,34.399107096899634,223.3399443487016,6.96216576
none,derogation,0.05827630098792724,34.319268143225635,222.82158125804983,6.96216576
derogation,derogation,0.1163274259888567,34.38570024220402,223.2528988863535,6.96216576
derogation,derogation,0.11640890999115072,34.36163091213616,223.09662614291503,6.96216576
notgiven,derogation,0.08777948401984759,34.176550859215325,221.89497376853936,6.96216576
none,derogation,0.058148058014921844,34.39495777291073,223.31300441138995,6.96216576
none,derogation,0.05803268900490366,34.46333496335149,223.75695075757687,6.96216576
none,derogation,0.05827919699368067,34.317562752569565,222.81050882372335,6.96216576
none,derogation,0.058268586988560855,34.32381156578647,222.85107992320505,6.96216576
none,derogation,0.05882205499801785,34.00085223250692,220.75423132424683,6.96216576
none,derogation,0.05822193800122477,34.351312729540666,223.02963422012573,6.96216576
none,none,0.05868505599210039,34.08022649359354,221.2695773477313,6.96216576
none,derogation,0.05874377698637545,34.04615948449933,221.04839358578667,6.96216576
derogation,derogation,0.11630328997853212,34.39283618492943,223.2992297706605,6.96216576
none,derogation,0.05872319801710546,34.0580906274454,221.12585782909065,6.96216576
derogation,derogation,0.11707639499218203,34.165725723508196,221.82469039753244,6.96216576
derogation,derogation,0.11667186801787466,34.284185793504065,222.59380528664553,6.96216576
derogation,derogation,0.11702271399553865,34.18139832368351,221.92644645884806,6.96216576
none,derogation,0.05869242001790553,34.07595051268719,221.24181507660697,6.96216576
derogation,derogation,0.11653645199839957,34.32402421222617,222.85246055334395,6.96216576
derogation,derogation,0.11625369498506188,34.40750851415074,223.39449146400977,6.96216576
none,derogation,0.05870526400394738,34.068495115966414,221.1934101024887,6.96216576
derogation,derogation,0.11696059600217268,34.199552128869925,222.04431201357394,6.96216576
derogation,derogation,0.11664455701247789,34.29221304833028,222.6459231117132,6.96216576
derogation,derogation,0.11634182301349938,34.381445093359694,223.22527186965775,6.96216576
derogation,derogation,0.1168823569896631,34.222444712966855,222.19294460580383,6.96216576
dehumanization,derogation,0.11722355399979278,34.12283507465634,221.54621819473167,6.96216576
derogation,derogation,0.11679450000519864,34.248188055276195,222.36008605579912,6.96216576
derogation,derogation,0.11749402599525638,34.044284091188544,221.03621739073364,6.96216576
none,derogation,0.05858506599906832,34.13839288039389,221.64722894067413,6.96216576
derogation,derogation,0.1162813980190549,34.39931122383414,223.34126966502635,6.96216576
none,derogation,0.05874908799887635,34.04308165665912,221.02841045376496,6.96216576
none,derogation,0.058668052981374785,34.0901035293422,221.3337050766349,6.96216576
none,derogation,0.058607228012988344,34.125483627322666,221.56341421099557,6.96216576
none,derogation,0.058709842996904626,34.0658379908365,221.17615842857256,6.96216576
none,derogation,0.05805800700909458,34.44830615158228,223.65937456251143,6.96216576
none,derogation,0.05819999598315917,34.36426354013362,223.11371876653428,6.96216576
none,derogation,0.05822623599669896,34.348777072132684,223.013171188606,6.96216576
none,dehumanization,0.05902834699372761,33.882026210432784,219.9827404514617,6.96216576
derogation,derogation,0.11628208900219761,34.39910681278184,223.3399425040359,6.96216576
none,animosity,0.05869896200601943,34.07215275450535,221.2171577185368,6.96216576
notgiven,derogation,0.08747280199895613,34.296374775279304,222.67294357659244,6.96216576
derogation,derogation,0.11753836000571027,34.03144300980268,220.95284527313717,6.96216576
none,derogation,0.05871638501412235,34.062042469388466,221.15151559273994,6.96216576
none,none,0.05871229700278491,34.06441413636284,221.16691389853253,6.96216576
derogation,derogation,0.11653653101529926,34.324000939026305,222.85230944956243,6.96216576
derogation,none,0.11697248800192028,34.19607523381339,222.02173789424444,6.96216576
none,none,0.0587348609988112,34.051327712182385,221.08194886615675,6.96216576
notgiven,derogation,0.0878031589963939,34.167335598064426,221.8351426831916,6.96216576
derogation,derogation,0.11758772499160841,34.01715612990606,220.86008615145306,6.96216576
derogation,animosity,0.1170579300087411,34.17111510259328,221.8596815274344,6.96216576
none,derogation,0.05860278999898583,34.12806796459028,221.58019330179877,6.96216576
none,none,0.05868585701682605,34.07976132011793,221.26655715834494,6.96216576
none,none,0.058763034001458436,34.03500234433712,220.97595463974375,6.96216576
none,none,0.058159038017038256,34.38846425578911,223.27084454519098,6.96216576
derogation,derogation,0.11688298801891506,34.22225995242938,222.19174502791827,6.96216576
none,animosity,0.058745830989209935,34.04496908669736,221.0406647985802,6.96216576
dehumanization,dehumanization,0.11692450699047185,34.21010789744838,222.1128464891994,6.96216576
none,threatening,0.05864435900002718,34.103876896311085,221.42313015978198,6.96216576
dehumanization,dehumanization,0.11728422902524471,34.10518219921132,221.43160498083694,6.96216576
none,derogation,0.058232748007867485,34.34493594102397,222.98823222709055,6.96216576
derogation,derogation,0.11705947198788635,34.1706649797116,221.85675905566612,6.96216576
none,none,0.05873817700194195,34.04940537963713,221.0694679130184,6.96216576
none,none,0.05826455898932181,34.32618447119013,222.8664862696345,6.96216576
none,animosity,0.05812940199393779,34.40599647332647,223.38467437449648,6.96216576
none,none,0.05856829500407912,34.1481683880452,221.7106974873627,6.96216576
none,animosity,0.05860583501635119,34.12629475276641,221.5686805311636,6.96216576
none,none,0.058639989991206676,34.10641782680912,221.4396274274124,6.96216576
none,none,0.05863159499131143,34.11130125824444,221.47133363716728,6.96216576
derogation,animosity,0.11698971100850031,34.19104095153603,221.9890522689899,6.96216576
derogation,derogation,0.11674414502340369,34.262960246941034,222.4559961169248,6.96216576
none,derogation,0.05889855101122521,33.95669274815995,220.46752106898532,6.96216576
none,derogation,0.058585197024513036,34.13831653008125,221.64673322796483,6.96216576
none,none,0.05919079500017688,33.789037636578854,219.37900202153386,6.96216576
derogation,derogation,0.11674085902632214,34.26392467352069,222.46225776139198,6.96216576
