response,expected_response,time,tokens/sec,bandwidth,memory
nothate,nothate,0.06706835102522746,59.64064926086252,149.41076210790908,2.683912704
hate,hate,0.05066271300893277,59.215147034684954,148.3448010112461,2.683912704
hate,hate,0.05051948199979961,59.38303167898475,148.76538282854548,2.683912704
hate,hate,0.050482491991715506,59.42654337452911,148.87438760418857,2.683912704
hate,hate,0.050445121014490724,59.47056800871245,148.98467738517476,2.683912704
nothate,nothate,0.06727642600890249,59.456190485961486,148.94865905442103,2.683912704
hate,hate,0.050131075986428186,59.84312008009123,149.91798863512642,2.683912704
hate,hate,0.05025706402375363,59.693101025202594,149.54216339513647,2.683912704
hate,hate,0.05021193900029175,59.74674668473904,149.6765556087434,2.683912704
hate,hate,0.05033756702323444,59.59763606801422,149.30300617292505,2.683912704
nothate,nothate,0.06718877900857478,59.53375041224534,149.14296089115018,2.683912704
hate,hate,0.05059469398111105,59.29475531801844,148.5442343579713,2.683912704
hate,hate,0.05030251099378802,59.63916990884366,149.40705605984786,2.683912704
nothate,hate,0.0670103210140951,59.69229723819158,149.5401497612915,2.683912704
hate,hate,0.05060894097550772,59.27806316776822,148.5024174609218,2.683912704
nothate,nothate,0.06700373798958026,59.69816192377266,149.55484187402084,2.683912704
nothate,nothate,0.06739292599377222,59.35341048064362,148.691176295358,2.683912704
hate,nothate,0.050267473998246714,59.680739081988435,149.5111944606991,2.683912704
nothate,nothate,0.06703610997647047,59.66933345929517,149.48262128451748,2.683912704
nothate,nothate,0.06732772302348167,59.4108907946424,148.8351750215153,2.683912704
nothate,nothate,0.06724429497262463,59.48460016761887,149.019830516172,2.683912704
hate,hate,0.05047454699524678,59.4358974689265,148.89782132582076,2.683912704
nothate,nothate,0.06734730998869054,59.39361201912459,148.79188852060693,2.683912704
hate,hate,0.05063216600683518,59.250872253717326,148.43429923549834,2.683912704
hate,hate,0.050199935998534784,59.76103236640706,149.7123438607444,2.683912704
hate,hate,0.05118625602335669,58.60948295634431,146.82750144043737,2.692242432
hate,nothate,0.05023025398259051,59.72496179373851,149.62198046230944,2.692242432
hate,nothate,0.05047784300404601,59.43201653366087,148.8880988713721,2.692242432
nothate,nothate,0.0669432639842853,59.75209097869782,149.68994404503988,2.692242432
nothate,nothate,0.06691567102097906,59.7767300091176,149.75166933405404,2.692242432
hate,nothate,0.05052950099343434,59.37125720655368,148.73588561613838,2.692242432
nothate,hate,0.0668215439945925,59.86093347863524,149.96261446474392,2.692242432
hate,hate,0.05019861398614012,59.76260621116557,149.71628663044464,2.692242432
hate,hate,0.05146478401729837,58.292287770830605,146.0328693398163,2.692242432
hate,nothate,0.05005163501482457,59.938101904392205,150.15593552086767,2.692242432
hate,nothate,0.050686809001490474,59.18699675712045,148.2742794043121,2.692242432
hate,hate,0.05051777898916043,59.38503354717372,148.7703978754214,2.692242432
nothate,nothate,0.06690756700118072,59.78397032325823,149.76980764856035,2.692242432
nothate,nothate,0.06726875100866891,59.462974115344,148.96565328987052,2.692242432
hate,hate,0.05049388398765586,59.41313606878417,148.84079984493394,2.692242432
hate,hate,0.05023734801216051,59.71652801564718,149.60085230177313,2.692242432
hate,nothate,0.050474436982767656,59.436027013520174,148.89814585878125,2.692242432
hate,hate,0.05045955901732668,59.453551684228295,148.9420483722287,2.692242432
hate,hate,0.05015184500371106,59.818337685842074,149.85590419343245,2.692242432
nothate,nothate,0.06842759801656939,58.455946371687936,146.442864143405,2.720498688
hate,hate,0.05094605099293403,58.88582022610713,147.51977697039501,2.720498688
hate,hate,0.050612718012416735,59.27363946872039,148.49133528367756,2.720498688
nothate,nothate,0.06695693099754862,59.73989459203924,149.65938986013072,2.720498688
hate,hate,0.051252983015729114,58.53317843137686,146.63634461419622,2.720498688
hate,hate,0.0510197399999015,58.80077005499816,147.30671069696768,2.720498688
nothate,hate,0.06851217700750567,58.38378190145367,146.2620789133909,2.720498688
hate,hate,0.050689794996287674,59.18351021580791,148.26554497903197,2.720498688
hate,hate,0.05056045000674203,59.33491493054279,148.64484155101135,2.720498688
hate,hate,0.05089048499939963,58.95011611768667,147.68084996809642,2.720498688
nothate,nothate,0.06830103701213375,58.564264540952664,146.71422101863266,2.736219648
hate,hate,0.05062539302161895,59.258799210089826,148.45415771469817,2.736219648
hate,hate,0.050289105012780055,59.65506841367738,149.44688472960618,2.736219648
hate,hate,0.05059964398969896,59.28895469325313,148.52970272933166,2.736219648
hate,hate,0.050821654993342236,59.02995485670444,147.88086064856714,2.736219648
hate,hate,0.05052967101801187,59.37105743139741,148.73538514274114,2.736219648
nothate,nothate,0.06816688302205876,58.679520357496806,147.00295797238226,2.736219648
hate,hate,0.0503811200032942,59.546115683888,149.17393816391123,2.736219648
hate,hate,0.05028144098469056,59.66416119445393,149.46966381270371,2.736219648
hate,hate,0.05054639300215058,59.35141603224507,148.68617983641758,2.736219648
nothate,nothate,0.0687615099886898,58.172079127668056,145.73172464723734,2.736219648
hate,hate,0.05057858399231918,59.313641529695204,148.59154778119736,2.736219648
hate,hate,0.051029659021878615,58.78934050321149,147.27807757401945,2.736219648
hate,hate,0.05019676001393236,59.76481348930359,149.7218162669069,2.736219648
hate,hate,0.0505834829818923,59.30789702784858,148.57715675075974,2.736219648
hate,hate,0.050586117984494194,59.30480771265288,148.56941744973767,2.736219648
hate,hate,0.05038422500365414,59.54244606883253,149.16474510533666,2.736219648
hate,hate,0.050377702980767936,59.550154582182365,149.18405634471102,2.736219648
hate,hate,0.05016913800500333,59.79771866323101,149.80424976108776,2.736219648
hate,hate,0.050240904005477205,59.71230134857731,149.59026372576145,2.736219648
hate,hate,0.05032095601200126,59.61730932306845,149.35229128412394,2.736219648
hate,hate,0.05058859201380983,59.30190741780382,148.5621516793427,2.736219648
hate,hate,0.05034022202016786,59.594492825202614,149.29513177333698,2.736219648
nothate,hate,0.06737582400091924,59.36847614576745,148.72891854893356,2.736219648
hate,hate,0.0505969189980533,59.29214781072785,148.53770207409582,2.736219648
hate,hate,0.050675979000516236,59.199645653997905,148.30596721029187,2.736219648
hate,hate,0.0506465130019933,59.23408784099171,148.39225120403077,2.736219648
hate,hate,0.05057626002235338,59.31636698075498,148.59837553584083,2.736219648
hate,hate,0.05122572000254877,58.56433057164903,146.71438643763443,2.736219648
hate,hate,0.050584234995767474,59.307015323074836,148.57494791863212,2.736219648
hate,hate,0.05145982399699278,58.29790634680979,146.04694490286627,2.736219648
hate,hate,0.050420974992448464,59.49904777623418,149.05602442486685,2.736219648
hate,hate,0.05124921599053778,58.537480857344136,146.64712298013706,2.736219648
hate,nothate,0.050865247001638636,58.9793656148638,147.75412532171296,2.736219648
hate,hate,0.050725402019452304,59.14196596903367,148.16146902330942,2.736219648
hate,hate,0.05026905800332315,59.6788585097751,149.50648328248298,2.736219648
hate,hate,0.05030500498833135,59.63621315008068,149.3996488369953,2.736219648
nothate,nothate,0.067264924000483,59.466357235032,148.97412862501776,2.736219648
hate,hate,0.050594614003784955,59.294849048074006,148.54446916894685,2.736219648
hate,hate,0.05021473500528373,59.743419928121334,149.66822147342197,2.736219648
hate,hate,0.05069935298524797,59.17235276893795,148.23759352879327,2.736219648
hate,hate,0.05026770499534905,59.68046482881148,149.51050740620377,2.736219648
hate,hate,0.05231942402315326,57.340080782853995,143.6474162382616,2.736219648
hate,hate,0.05042367000714876,59.49586770607293,149.04805776601526,2.736219648
hate,hate,0.050655941013246775,59.22306327732586,148.36463265058384,2.736219648
hate,hate,0.05062444100622088,59.259913598480054,148.45694946194996,2.736219648
nothate,hate,0.06746588498936035,59.28922448183725,148.53037859920332,2.736219648
hate,hate,0.050217609998071566,59.739999576148776,149.65965286457495,2.736219648
hate,hate,0.050208612985443324,59.750704542859445,149.68647076904787,2.736219648
hate,hate,0.050416737009072676,59.50404921008948,149.0685539337373,2.736219648
hate,hate,0.05062917998293415,59.25436677053087,148.4430536408709,2.736219648
hate,hate,0.050516315997811034,59.386753383401825,148.77470638052193,2.736219648
hate,hate,0.05060726800002158,59.28002278247308,148.5073266550725,2.736219648
hate,hate,0.05061837000539526,59.26702103762406,148.47475490022575,2.736219648
nothate,hate,0.06696079700486735,59.73644548629315,149.6507492178087,2.736219648
nothate,hate,0.06727299900376238,59.45921928909832,148.95624676164013,2.736219648
nothate,hate,0.06702167200273834,59.68218757414124,149.5148231991374,2.736219648
nothate,nothate,0.06697413200163282,59.724551561227855,149.62095275465006,2.736219648
hate,hate,0.0501482579857111,59.82261638788728,149.8666231265985,2.736219648
nothate,hate,0.06718339899089187,59.53851784936163,149.15490419528376,2.736219648
hate,hate,0.05044987998553552,59.46495811011106,148.97062356054727,2.736219648
hate,hate,0.050584784999955446,59.3063704827972,148.57333247549872,2.736219648
hate,hate,0.050243409001268446,59.709324260307696,149.58280557376716,2.736219648
hate,hate,0.05040597700281069,59.516751353370594,149.1003751317215,2.736219648
hate,hate,0.05033955100225285,59.595287209966195,149.29712185282813,2.736219648
nothate,hate,0.06698942100047134,59.71092062389756,149.586804757269,2.736219648
hate,hate,0.05121661300654523,58.574744089708055,146.74047420979494,2.736219648
hate,hate,0.051301002997206524,58.47838881753166,146.49908658529037,2.736219648
hate,hate,0.05051872000331059,59.38392737985848,148.76762672346985,2.736219648
hate,hate,0.050527676998171955,59.37340044563175,148.74125482301324,2.736219648
hate,hate,0.050517427996965125,59.385446150984315,148.77143152362194,2.736219648
nothate,hate,0.0674858920101542,59.27164746371203,148.48634494587756,2.736219648
hate,hate,0.05186296900501475,57.844740815164734,144.91168215366352,2.736219648
hate,hate,0.050444740016246215,59.47101717708964,148.98580263431916,2.736219648
hate,hate,0.05005455101490952,59.93461012379082,150.1471879702083,2.736219648
hate,hate,0.05050428400863893,59.40090150544139,148.8101500204307,2.736219648
nothate,nothate,0.06669703699299134,59.97267915245362,150.2425578673457,2.736219648
hate,hate,0.05014420099905692,59.827456420263275,149.87874829516872,2.736219648
nothate,hate,0.06688033399404958,59.808313761649046,149.8307924253422,2.736219648
hate,hate,0.0500386210042052,59.95369056529122,150.19498797475657,2.736219648
hate,hate,0.05065494900918566,59.22422307553772,148.36753815776513,2.736219648
nothate,hate,0.06731002900050953,59.426508343499904,148.87429984503711,2.736219648
hate,hate,0.050091621989849955,59.89025471381,150.03606953519835,2.736219648
hate,hate,0.04997880701557733,60.02544236530023,150.37473939018918,2.736219648
hate,hate,0.05014586399192922,59.82547235566304,149.87377784954705,2.736219648
hate,hate,0.05049743998097256,59.40895223857685,148.8303185831175,2.736219648
hate,hate,0.05130541100515984,58.47336452870998,146.48649982053848,2.736219648
hate,hate,0.05096295298426412,58.8662905959612,147.4708516659265,2.736219648
hate,hate,0.05055427801562473,59.342158918238226,148.66298906844602,2.736219648
hate,hate,0.05033647600794211,59.59892781383144,149.3062422330517,2.736219648
hate,hate,0.050466682005207986,59.445160268123246,148.9210263362355,2.736219648
hate,hate,0.050227158004418015,59.72864321202721,149.63120309014752,2.736219648
hate,hate,0.05058195098536089,59.3096933107274,148.5816567687376,2.736219648
nothate,hate,0.06773820999660529,59.050866567044814,147.933248317341,2.736219648
hate,hate,0.0505072390078567,59.397426169609716,148.80144366693477,2.736219648
hate,hate,0.05051470402395353,59.38864847307494,148.77945392763675,2.736219648
hate,hate,0.05061285899137147,59.27347436570305,148.49092167034587,2.736219648
hate,hate,0.05029944499256089,59.64280521273523,149.41616316266555,2.736219648
hate,hate,0.05042829900048673,59.490406368278336,149.0343761134489,2.736219648
nothate,nothate,0.0667961850122083,59.883659512424586,150.0195473464318,2.736219648
nothate,nothate,0.06719864800106734,59.52500710931664,149.12105731414175,2.736219648
hate,hate,0.0500941050122492,59.887286124114375,150.02863267369023,2.736219648
nothate,nothate,0.06774612600565888,59.04396658291394,147.91596259191203,2.736219648
nothate,nothate,0.0681634469947312,58.68247831288793,147.0103681930077,2.736219648
hate,hate,0.049766113981604576,60.28198225621781,151.0174188560921,2.736219648
hate,hate,0.050171050999779254,59.795438608874264,149.79853780685337,2.736219648
hate,hate,0.05100452198530547,58.81831420485241,147.35066200924788,2.736219648
nothate,nothate,0.06769691201043315,59.08689009896844,148.02349387008448,2.736219648
hate,hate,0.051117916009388864,58.68783851534534,147.02379648301024,2.736219648
hate,hate,0.05080435099080205,59.050060506493615,147.93122898786098,2.736219648
hate,hate,0.050598222005646676,59.290620916782515,148.5338769247915,2.736219648
nothate,nothate,0.06710288600879721,59.60995477117927,149.3338667831109,2.736219648
nothate,nothate,0.06731090100947767,59.425738476398976,148.87237118678647,2.736219648
hate,hate,0.050308671983657405,59.631866270978875,149.38875910780155,2.736219648
hate,hate,0.05032757899607532,59.609463833615926,149.33263689449643,2.736219648
hate,hate,0.05027778400108218,59.668500901619446,149.48053557488203,2.736219648
hate,nothate,0.05117372199310921,58.62383823486524,146.86346404531616,2.736219648
hate,hate,0.050019553978927433,59.97654439829391,150.2522410169071,2.736219648
nothate,nothate,0.06805173499742523,58.77880997672347,147.25169667428963,2.736219648
hate,hate,0.050125784997362643,59.84943677506186,149.93381311425705,2.736219648
hate,hate,0.05021930200746283,59.73798679149674,149.65461046995742,2.736219648
hate,hate,0.050099736981792375,59.880553885747595,150.0117671821582,2.736219648
hate,hate,0.04993952298536897,60.07266030312154,150.4930289823126,2.736219648
hate,hate,0.05023190699284896,59.72299639006501,149.61705676573092,2.736219648
hate,hate,0.05029306199867278,59.65037483856459,149.43512646333468,2.736219648
hate,hate,0.05047140098758973,59.43960225589263,148.9071024964807,2.736219648
hate,hate,0.050064690003637224,59.922472300977965,150.11678049847092,2.736219648
hate,hate,0.05026531999465078,59.68329656151118,149.51760141584302,2.736219648
nothate,hate,0.06672223500208929,59.95003014924106,150.185817961377,2.736219648
hate,hate,0.05055688298307359,59.33910128526709,148.6553291372057,2.736219648
hate,hate,0.05062176499632187,59.26304624538432,148.46479731684727,2.736219648
hate,hate,0.050329450983554125,59.60724667909239,149.32708251587752,2.736219648
hate,hate,0.05014161599683575,59.83054076656242,149.88647514819382,2.736219648
hate,hate,0.05061680599465035,59.26885233171504,148.4793426277097,2.736219648
hate,hate,0.04985275800572708,60.17721225484376,150.75495079202267,2.736219648
hate,hate,0.050467804016079754,59.443838670772315,148.91771549254332,2.736219648
hate,hate,0.049994947999948636,60.00606301266844,150.32619055844845,2.736219648
hate,hate,0.05027668198454194,59.669808777802395,149.4838120445325,2.736219648
hate,hate,0.0500856599828694,59.897383822556755,150.05392925980237,2.736219648
hate,hate,0.050306018005358055,59.635012250034826,149.3966403621834,2.736219648
nothate,hate,0.06644663299084641,60.19868607264169,150.8087466430457,2.736219648
hate,hate,0.05022284900769591,59.73376778247475,149.64404107875987,2.736219648
hate,hate,0.049991931999102235,60.009683163552765,150.33525970020455,2.736219648
hate,hate,0.050021417991956696,59.97430941446705,150.24664197261419,2.736219648
hate,hate,0.049932489986531436,60.081121546496206,150.51422594841978,2.736219648
hate,hate,0.050059029017575085,59.92924870649685,150.13375663681745,2.736219648
hate,hate,0.049705237994203344,60.35581200415662,151.20237591210142,2.736219648
nothate,hate,0.06662749598035589,60.03527434348335,150.39937029832942,2.736219648
hate,hate,0.05014914000639692,59.82156423055961,149.86398727956913,2.736219648
hate,hate,0.05032223797752522,59.61579056439922,149.34848651517794,2.736219648
hate,hate,0.050317919987719506,59.62090644311558,149.36130272940994,2.736219648
hate,hate,0.05017966800369322,59.78517035583416,149.77281395020103,2.736219648
hate,hate,0.05022377200657502,59.732670011469004,149.64129096110315,2.736219648
hate,hate,0.050272002001293004,59.675363633277215,149.4977279760352,2.736219648
hate,hate,0.049895609001396224,60.125531285048574,150.62548048646312,2.736219648
nothate,hate,0.06670371000654995,59.96667950863934,150.22752765949625,2.736219648
hate,hate,0.050276571011636406,59.66994048392155,149.48414199251062,2.736219648
hate,hate,0.05026675300905481,59.681595098445975,149.51333893888443,2.736219648
hate,hate,0.05014483199920505,59.82670357829814,149.87686228800496,2.736219648
nothate,hate,0.06691223499365151,59.77979961929999,149.75935927040467,2.736219648
hate,hate,0.05011635800474323,59.86069458032179,149.96201598066435,2.736219648
hate,hate,0.05018260297947563,59.781673765049234,149.76405434914992,2.736219648
nothate,hate,0.06663474900415167,60.028739655803015,150.38299970748983,2.736219648
nothate,hate,0.06675914500374347,59.91688479197424,150.10278276389093,2.736219648
hate,hate,0.05004381001344882,59.94747400715048,150.17941435674592,2.736219648
hate,hate,0.05005089400219731,59.9389892989383,150.1581586069183,2.736219648
hate,hate,0.04993476299569011,60.07838667941473,150.50737460491544,2.736219648
hate,hate,0.04983990400796756,60.19273230382648,150.79383136048057,2.736219648
hate,hate,0.05065621100948192,59.22274761999974,148.36384187110295,2.736219648
nothate,hate,0.06648538599256426,60.1635974625666,150.72084324096008,2.736219648
nothate,hate,0.06649212900083512,60.157496234625924,150.70555854624752,2.736219648
hate,hate,0.050214053015224636,59.74423134277601,149.67025421591293,2.736219648
hate,hate,0.04994946098304354,60.06070818298554,150.46308672983122,2.736219648
hate,hate,0.049721129005774856,60.33652211822393,151.15405121084655,2.736219648
hate,nothate,0.050511065986938775,59.392925914011485,148.79016970149436,2.736219648
hate,nothate,0.050307970988797024,59.63269718566196,149.39084070143917,2.736219648
hate,hate,0.05030875199008733,59.631771437922175,149.38852153360588,2.736219648
hate,hate,0.04995864801458083,60.0496634561533,150.43541766395532,2.736219648
hate,hate,0.05043852899689227,59.478340460421485,149.00414880186264,2.736219648
hate,hate,0.05055335597717203,59.34324125493638,148.6657005203321,2.736219648
nothate,hate,0.06655772298108786,60.0982098070961,150.55703517452594,2.736219648
hate,hate,0.04979570000432432,60.24616582836423,150.92769213701868,2.736219648
hate,hate,0.05006269601290114,59.92485900533405,150.122759630509,2.736219648
nothate,hate,0.0667709170083981,59.90632118317172,150.07631898689732,2.736219648
nothate,hate,0.06678920201375149,59.88992051703843,150.0352323110073,2.736219648
nothate,hate,0.06705026599229313,59.65673574598148,149.45106170275,2.736219648
nothate,hate,0.0671210509899538,59.59382251923754,149.2934525339872,2.736219648
nothate,hate,0.06735930201830342,59.383038127578686,148.7653989834557,2.736219648
nothate,hate,0.06674232400837354,59.93198557931781,150.14061300506694,2.736219648
nothate,hate,0.06697819998953491,59.72092413091102,149.61186537658074,2.736219648
nothate,hate,0.06666608800878748,60.00052079661171,150.3123062910056,2.736219648
nothate,hate,0.0668164840026293,59.865466728877806,149.97397108781828,2.736219648
nothate,hate,0.06667933400603943,59.98860156038306,150.28244641874167,2.736219648
nothate,hate,0.06670121502247639,59.96892258487518,150.23314697675747,2.736219648
nothate,hate,0.06692940701032057,59.76446197085231,149.72093564873202,2.736219648
nothate,hate,0.06725342199206352,59.476527461636586,148.999606907475,2.736219648
nothate,hate,0.06742247199872509,59.32740051530055,148.62601656298636,2.736219648
nothate,hate,0.0670049820037093,59.69705356802522,149.55206523964543,2.736219648
nothate,hate,0.06737962100305595,59.3651305907254,148.72053732011224,2.736219648
nothate,hate,0.06736121600260958,59.38135083317141,148.76117200158316,2.736219648
nothate,hate,0.06729043202358298,59.44381511175523,148.91765647288574,2.736219648
nothate,hate,0.06730494898511097,59.43099371317955,148.885536518522,2.736219648
nothate,hate,0.06724956500693224,59.47993863733796,149.00815252808013,2.736219648
nothate,hate,0.06696732999989763,59.73061789989409,149.6361500453328,2.736219648
nothate,hate,0.0673036569787655,59.43213459057673,148.88839462559324,2.736219648
nothate,hate,0.06729902801453136,59.4362224538564,148.89863547265944,2.736219648
nothate,hate,0.0671975759905763,59.52595671845298,149.12343625914863,2.736219648
nothate,hate,0.06696422302047722,59.733389257377425,149.64309280398467,2.736219648
nothate,hate,0.06729386901133694,59.44077906006747,148.91005060671748,2.736219648
nothate,nothate,0.06736161699518561,59.38099734580129,148.76028645090554,2.736219648
nothate,hate,0.06721890700282529,59.507066960072336,149.076113950779,2.736219648
nothate,hate,0.06737900999723934,59.36566892514284,148.72188594653693,2.736219648
nothate,hate,0.06729543098481372,59.43939939849205,148.9065943014963,2.736219648
nothate,hate,0.06728072400437668,59.45239233364665,148.93914398644316,2.736219648
nothate,hate,0.066973331006011,59.72526586203383,149.6227422091432,2.736219648
nothate,hate,0.06747665500734001,59.279761268025005,148.50667151342873,2.736219648
nothate,hate,0.06794070499017835,58.87486743886818,147.49233823005838,2.736219648
hate,hate,0.05076207101228647,59.09924359220645,148.05444163578224,2.736219648
hate,hate,0.0506514520093333,59.228311943499754,148.37778152174485,2.736219648
hate,hate,0.050282893993426114,59.66243709823492,149.4653446355448,2.736219648
nothate,hate,0.06728911001118831,59.444982989593875,148.92058222101363,2.736219648
nothate,hate,0.06707811998785473,59.63196345878874,149.3890025810856,2.736219648
nothate,hate,0.06730642300681211,59.429692164671394,148.88227590085714,2.736219648
nothate,hate,0.0672186060110107,59.50733342111829,149.07678148455742,2.736219648
nothate,hate,0.06706360200769268,59.64487263211975,149.42134242730577,2.736219648
nothate,hate,0.06732307400670834,59.41499343303047,148.8454528829372,2.736219648
nothate,nothate,0.06688793902867474,59.80151366728772,149.81375694210178,2.736219648
nothate,hate,0.06704496699967422,59.66145079942297,149.46287377617313,2.736219648
hate,hate,0.0504619239945896,59.45076530022226,148.9350679693822,2.736219648
hate,hate,0.05028227201546542,59.66317510627371,149.46719348100314,2.736219648
hate,hate,0.05027504902682267,59.6717468818269,149.48866735048463,2.736219648
hate,hate,0.050214304006658494,59.74393271690464,149.66950610334908,2.736219648
hate,hate,0.05045840601087548,59.454910235440245,148.9454517921186,2.736219648
nothate,hate,0.06700685399118811,59.69538579629525,149.5478871656592,2.736219648
hate,hate,0.05051724801887758,59.38565772385191,148.77196155244928,2.736219648
hate,hate,0.05052711698226631,59.37405850907586,148.74290339260324,2.736219648
hate,hate,0.0503048250102438,59.63642651354211,149.4001833515885,2.736219648
nothate,hate,0.06743673898745328,59.314849146905026,148.59457308373666,2.736219648
hate,hate,0.05137635601568036,58.392619341947544,146.28421832226113,2.736219648
hate,hate,0.05062238700338639,59.26231806886772,148.46297310115474,2.736219648
hate,hate,0.05023188699851744,59.723020162243614,149.6171163193972,2.736219648
hate,hate,0.051360426004976034,58.410730466085816,146.32959000908323,2.736219648
hate,hate,0.050333448976743966,59.60251206679912,149.31522144394435,2.736219648
hate,hate,0.05094046000158414,58.89228326376924,147.53596806480118,2.736219648
hate,hate,0.05034871899988502,59.58443550484077,149.2699363417203,2.736219648
hate,hate,0.050563174998387694,59.33171720517275,148.63683066262448,2.736219648
hate,hate,0.05068595698685385,59.18799167150171,148.27677184726468,2.736219648
nothate,hate,0.06731409698841162,59.42291702566574,148.8653029353585,2.736219648
nothate,hate,0.06750330500653945,59.25635788666194,148.44804175187025,2.736219648
hate,hate,0.05037024899502285,59.55896704613142,149.2061331827568,2.736219648
nothate,hate,0.06735856100567617,59.3836914013488,148.7670355540341,2.736219648
nothate,hate,0.0674360679986421,59.31543932959651,148.59605159959472,2.736219648
nothate,hate,0.06724437500815839,59.48452936791668,149.01965314993618,2.736219648
nothate,hate,0.06780009900103323,58.996964000584164,147.79821250478247,2.736219648
hate,hate,0.050582001014845446,59.30963464888473,148.58150981006546,2.736219648
hate,hate,0.05054642402683385,59.351379603181705,148.68608857493422,2.736219648
hate,hate,0.05059669801266864,59.29240677422953,148.5383508251511,2.736219648
hate,hate,0.05104847400798462,58.76767245835325,147.22379514859685,2.736219648
hate,hate,0.05027070999494754,59.67689734840656,149.50157021365624,2.736219648
nothate,nothate,0.0672536920174025,59.47628866181746,148.9990086701418,2.736219648
hate,hate,0.05031611700542271,59.62304284483402,149.36665480744526,2.736219648
nothate,nothate,0.06714104898856021,59.57607246621269,149.2489853965102,2.736219648
nothate,nothate,0.06713172100717202,59.58435058699985,149.26972360695825,2.736219648
hate,hate,0.05029800199554302,59.64451630237389,149.4204497559558,2.736219648
hate,hate,0.05105469599948265,58.76051049310723,147.2058531124376,2.736219648
hate,hate,0.050367813993943855,59.56184638786816,149.21334646176342,2.736219648
hate,hate,0.05026610198547132,59.68236806719379,149.51527536732925,2.736219648
nothate,nothate,0.06753522701910697,59.22834906393852,148.37787451525037,2.736219648
nothate,nothate,0.06731945698265918,59.418185756167944,148.85345023774093,2.736219648
nothate,nothate,0.06734945499920286,59.39172039398601,148.7871496527864,2.736219648
hate,hate,0.05027784398407675,59.668429715286024,149.48035724006408,2.736219648
hate,hate,0.05038594899815507,59.54040877765045,149.15964131736783,2.736219648
hate,hate,0.050684004003414884,59.19027233519025,148.28248532798696,2.736219648
hate,hate,0.05064089200459421,59.240662659098426,148.4087223289467,2.736219648
hate,hate,0.051788257027510554,57.9281901378987,145.12073800837993,2.736219648
hate,hate,0.05059669801266864,59.29240677422953,148.5383508251511,2.736219648
hate,hate,0.050745690998155624,59.11832001871915,148.1022315820501,2.736219648
nothate,nothate,0.06708643599995412,59.62457150060462,149.37048437044493,2.736219648
nothate,nothate,0.0673482810088899,59.39275568847859,148.7897432553219,2.736219648
hate,hate,0.050613900006283075,59.27225524268211,148.48786754364,2.736219648
nothate,nothate,0.06698221800616011,59.71734169256883,149.60289071165766,2.736219648
hate,hate,0.05053595299250446,59.363677191265445,148.71689628796972,2.736219648
nothate,nothate,0.06704604800324887,59.6604888599276,149.46046394135598,2.736219648
nothate,nothate,0.06714713998371735,59.57066825139489,149.2354468474748,2.736219648
hate,hate,0.05054669300443493,59.35106377259502,148.68529736140388,2.736219648
hate,hate,0.050568895996548235,59.32500484496984,148.6200149695378,2.736219648
hate,hate,0.05065587998251431,59.223134629890104,148.36481140184046,2.736219648
nothate,hate,0.06709456100361422,59.61735109623163,149.35239593355726,2.736219648
hate,nothate,0.051353423012187704,58.41869585378973,146.34954476581504,2.736219648
hate,hate,0.050620123016415164,59.264968578348885,148.4696131134025,2.736219648
hate,nothate,0.05053267700714059,59.36752568196774,148.72653746283822,2.736219648
nothate,nothate,0.0670327840198297,59.67229406459854,149.49003814365904,2.736219648
